"source";"translation";"type";"module";"status";"customer"
"Import / Export";"読み込み / 書き出し";"B";"";"T";"N"
"Event logs";"イベントログ";"B";"";"T";"N"
"Online users";"オンラインユーザー";"B";"";"T";"N"
"Database status";"データベースステータス";"B";"";"T";"N"
"User cannot be found";"ユーザーが見つかりません。";"S";"";"T";"N"
"Email was successfully sent to merchant";"Emailはマーチャントに正常に送信されました。";"S";"";"T";"N"
"Email notifications saved";"Email通知は保存されました。";"S";"";"T";"N"
"Banner";"バナー";"B";"";"T";"N"
"none active";"非アクティブ";"S";"";"T";"N"
"per click";"パークリック";"B";"";"T";"N"
"per sale";"パーセール";"B";"";"T";"N"
"ID";"ID";"B";"";"N";"N"
"Name";"名前";"B";"";"T";"N"
"Description";"説明";"B";"";"T";"N"
"Status";"ステータス";"B";"";"T";"N"
"Date created";"作成日";"S";"";"T";"N"
"Actions";"アクション";"B";"";"T";"N"
"Channel";"チャンネル";"B";"";"T";"N"
"Failed to save %s field(s)";"%sフィールドの保存に失敗しました。";"S";"";"T";"N"
"%s field(s) successfully saved";"%sフィールドは正常に保存されました。";"S";"";"T";"N"
"User";"ユーザー";"B";"";"T";"N"
"Channel name";"チャンネル名";"S";"";"T";"N"
"Pattern didn't matched the URL, check your pattern";"URLにパターンがマッチしませんでした。パターンをチェックして下さい。";"S";"";"T";"N"
"Pattern matched the URL";"URLにパターンがマッチしました。";"S";"";"T";"N"
"Login";"ログイン";"B";"";"T";"N"
"First name";"姓";"B";"";"T";"N"
"Last name";"名";"B";"";"T";"N"
"Referral ID";"紹介者 ID";"B";"";"T";"N"
"I agree with terms & conditions";"条件に合意します。";"B";"";"T";"N"
"Cannot find invoice";"インボイスが見つかりません。";"S";"";"T";"N"
"Affiliate";"アフィリエイト";"B";"";"T";"N"
"Date of registration";"登録日";"S";"";"T";"N"
"Commission";"コミッション";"B";"";"T";"N"
"Total cost";"トータルコスト";"B";"";"T";"N"
"Order ID";"オーダー ID";"B";"";"T";"N"
"Product ID";"プロダクト ID";"B";"";"T";"N"
"Created";"作成";"B";"";"T";"N"
"Campaign Name";"キャンペーン名";"B";"";"T";"N"
"Type";"タイプ";"B";"";"T";"N"
"Affiliate username";"アフィリエイトユーザー名";"S";"";"T";"N"
"Paid";"支払済";"B";"";"T";"N"
"Ip";"IP";"S";"";"N";"N"
"Referer";"紹介者";"B";"";"T";"N"
"Recurring commison id";"継続コミッション id";"S";"";"T";"N"
"Payout history id";"払い出し履歴 id";"B";"";"T";"N"
"Click count";"クリック数";"S";"";"T";"N"
"First click time";"初回クリック時間";"S";"";"T";"N"
"First click referer";"初回クリック紹介者";"S";"";"T";"N"
"First click ip";"初回クリック ip";"S";"";"T";"N"
"First click data 1";"初回クリック データ 1";"S";"";"T";"N"
"First click data 2";"初回クリック データ 2";"S";"";"T";"N"
"Last click time";"最終クリック時間";"S";"";"T";"N"
"Last click referer";"最終クリック紹介者";"S";"";"T";"N"
"Last click ip";"最終クリック ip";"S";"";"T";"N"
"Last click data 1";"最終クリック データ 1";"S";"";"T";"N"
"Last click data 2";"最終クリック データ 2";"S";"";"T";"N"
"Extra data 1";"エクストラ データ 1";"B";"";"T";"N"
"Extra data 2";"エクストラ データ 2";"B";"";"T";"N"
"Extra data 3";"エクストラ データ 3";"S";"";"T";"N"
"Extra data 4";"エクストラ データ 4";"S";"";"T";"N"
"Extra data 5";"エクストラ データ 5";"S";"";"T";"N"
"Merchant note";"マーチャントへの連絡事項";"B";"";"T";"N"
"Banner name";"バナー名";"B";"";"T";"N"
"Banner preview";"バナープレビュー";"S";"";"T";"N"
"Campaign";"キャンペーン";"B";"";"T";"N"
"Target URL";"ターゲット URL";"B";"";"T";"N"
"Banner type";"バナータイプ";"S";"";"T";"N"
"Html data is not defined";"Html データが定義されていません。";"S";"";"T";"N"
"File name is not defined";"ファイル名が定義されていません。";"S";"";"T";"N"
"unknown";"不明";"B";"";"T";"N"
"approved";"承認済";"B";"";"T";"N"
"pending";"ペンディング";"B";"";"T";"N"
"User Id";"ユーザー Id";"S";"";"T";"N"
"Payment date";"支払日";"S";"";"T";"N"
"Username";"ユーザー名";"B";"";"T";"N"
"Amount";"金額";"B";"";"T";"N"
"Note to affiliate";"アフィリエイトへの連絡事項";"S";"";"T";"N"
"Original currency ID";"オリジナル通貨 ID";"S";"";"T";"N"
"Original currency rate";"オリジナル通貨レート";"S";"";"T";"N"
"Original currency value";"オリジナル通貨金額";"S";"";"T";"N"
"System note";"システムノート";"B";"";"T";"N"
"Country code";"国コード";"B";"";"T";"N"
"Affiliate first name";"アフィリエイト名";"S";"";"T";"N"
"Affiliate last name";"アフィリエイト姓";"S";"";"T";"N"
"3rd party cookie";"サードパーティクッキー";"B";"";"T";"N"
"1st party cookie";"ファーストパーティクッキー";"B";"";"T";"N"
"Flash cookie";"Flashクッキー";"B";"";"T";"N"
"Forced parameter";"強制パラメーター";"B";"";"T";"N"
"IP address";"IP アドレス";"B";"";"T";"N"
"Default affiliate";"デフォルト アフィリエイト";"B";"";"T";"N"
"Url";"URL";"B";"";"N";"N"
"Note";"連絡事項";"B";"";"T";"N"
"Status does not have allowed value";"ステータスに許可された値がありません。";"S";"";"T";"N"
"Selected username already exists";"選択されたユーザー名は既に存在します。";"S";"";"T";"N"
"Failed to change status for %s user(s)";"ユーザー %s のステータスの変更が失敗しました。";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"ユーザー %s のステータスがうまく変更されました。";"S";"";"T";"N"
"Password";"パスワード";"B";"";"T";"N"
"Title must be unique";"タイトルはユニークである必要があります。";"S";"";"T";"N"
"Selected parent affiliate does not exist";"選択された上位アフィリエイトは存在しません。";"S";"";"T";"N"
"Failed loading file %s with error: %s";"エラー: %sにより、ファイル%sのロードに失敗しました。";"S";"";"T";"N"
"Merchant - New User Signup";"マーチャント - 新規ユーザーサインアップ";"B";"";"T";"N"
"New user signed up";"新規ユーザーがサインアップしました。";"B";"";"T";"N"
"Email subject";"Email 件名";"S";"";"T";"N"
"Email text";"Email 本文";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"マーチャント - アフィリエイトが連絡フォームに記入しました。";"B";"";"T";"N"
"Affiliate filled Contact us form";"アフィリエイトが連絡フォームに記入しました。";"B";"";"T";"N"
"Merchant - New Sale / Lead";"マーチャント - 新規売上 / リード";"B";"";"T";"N"
"New sale / lead";"新規売上 / リード";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"アフィリエイト - 新規ユーザーサインナップが承認されました。";"B";"";"T";"N"
", welcome to our affiliate program";", アフィリエイトプログラムにようこそ！";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"アフィリエイト - 承認前の新規ユーザーサインアップ";"B";"";"T";"N"
"Paid amount";"支払済金額";"S";"";"T";"N"
"Paid currency";"支払通貨";"S";"";"T";"N"
"Payout method";"ペイアウト方法";"B";"";"T";"N"
"Affiliate - On payout";"アフィリエイト - 支払中";"B";"";"T";"N"
"Your commissions";"あなたのコミッション";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"アフィリエイト - 新規サブアフィリエイト売上 / リード";"B";"";"T";"N"
"New subaffiliate sale / lead";"新規サブアフィリエイト売上 / リード";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"アフィリエイト - 新規サブアフィリエイトサインアップ";"B";"";"T";"N"
"New subaffiliate signed up";"新規サブアフィリエイトサインアップ";"B";"";"T";"N"
"VAT percentage";"VAT パーセンテージ";"B";"";"T";"N"
"VAT number";"VAT ナンバー";"B";"";"T";"N"
"Registration number";"登録番号";"B";"";"T";"N"
"VAT part";"VAT パート";"B";"";"T";"N"
"Payment incl. VAT";"ペイメント支払（含VAT）";"B";"";"T";"N"
"Payment excl. VAT";"ペイメント（除 VAT）";"B";"";"T";"N"
"Affiliate - On VAT payout";"アフィリエイト - VAT支払中";"B";"";"T";"N"
"Transaction ID";"トランザクション ID";"B";"";"T";"N"
"TotalCost";"トータルコスト";"S";"";"T";"N"
"Campaign ID";"キャンペーン ID";"S";"";"T";"N"
"Referer URL";"参照元 url";"S";"";"T";"N"
"First click - time";"初回クリック - 時間";"S";"";"T";"N"
"First click - referer";"初回クリック - 紹介者";"S";"";"T";"N"
"First click - IP";"初回クリック - IP";"S";"";"T";"N"
"First click - data1";"初回クリック - データ1";"S";"";"T";"N"
"First click - data2";"初回クリック - データ2";"S";"";"T";"N"
"Last click - time";"最終クリック - 時間";"S";"";"T";"N"
"Last click - referer";"最終クリック - 紹介者";"S";"";"T";"N"
"Last click - IP";"最終クリック - IP";"S";"";"T";"N"
"Last click - data1";"最終クリック - データ1";"S";"";"T";"N"
"Last click - data2";"最終クリック - データ2";"S";"";"T";"N"
"Transaction data1";"トランザクション データ1";"S";"";"T";"N"
"Transaction data2";"トランザクション データ2";"S";"";"T";"N"
"Transaction data3";"トランザクション データ3";"S";"";"T";"N"
"Transaction data4";"トランザクション データ4";"S";"";"T";"N"
"Transaction data5";"トランザクション データ5";"S";"";"T";"N"
"Note to merchant";"マーチャントへの連絡事項";"S";"";"T";"N"
"Original currency";"オリジナル通貨";"S";"";"T";"N"
"Banner does not exist";"バナーが存在しません。";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"サーバーエラー: バナーフォームへの不明なタイプ。_save()";"S";"";"T";"N"
"Banner was saved";"バナーは保存されました。";"S";"";"T";"N"
"Clicks";"クリック";"B";"";"T";"N"
"CTR";"CTR";"S";"";"N";"N"
"Order";"オーダー";"B";"";"T";"N"
"BannersImportExportDescription";"バナー定義：　この読み込み・書き出しは定義のみで、物理的なイメージやファイルではありません。";"B";"";"T";"N"
"Campaign does not exist";"キャンペーンが存在しません。";"S";"";"T";"N"
"Campaign capping saved";"キャンペーンキャッピングが保存されました。";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"「期間限定」キャンペーン検証のトランザクション数をセットする必要があります。";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"「有効日数範囲」キャンペーン検証の開始と終了の日付がありません。";"S";"";"T";"N"
"Commission successfully computed";"コミッションはうまく計算されました。";"S";"";"T";"N"
"User is not valid!";"ユーザーは有効でありません。";"S";"";"T";"N"
"Campaign is not valid!";"キャンペーンは有効でありません。";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"トランザクションタイプが有効でないか、または本キャンペーンに存在しません。";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"このユーザーのコミッショングループがキャンペーンで認識できません。";"S";"";"T";"N"
"Error getting commission settings!";"エラー：　コミッション設定の取得に失敗しました。";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"エラー：　パーセンテージコミッションは、トータルより低く定義する必要があります。";"S";"";"T";"N"
"You cannot delete default campaign";"デフォルトキャンペーンは削除できません。";"S";"";"T";"N"
"Default";"デフォルト";"B";"";"T";"N"
"per sale / lead";"パー セール / リード";"B";"";"T";"N"
"CampaignsImportExportDescription";"キャンペーンとそのコミッション額の設定";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"ロードコミッショングループ： キャンペーンは空欄です。";"S";"";"T";"N"
"Campaign ID cannot be empty!";"キャンペーン ID は空欄にできません。";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"コミッションタイプIDは空欄にできません。";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"コミッショングループIDは空欄にできません。";"S";"";"T";"N"
"Commission type does not exist";"コミッションタイプが存在しません。";"S";"";"T";"N"
"Commissions saved successfully";"コミッションはうまく保存されました。";"S";"";"T";"N"
"Field 'type' does not exist";"「タイプ」フィールドが存在しません。";"S";"";"T";"N"
"Failed to change status";"ステータスの変更に失敗しました。";"S";"";"T";"N"
"Status successfully changed";"ステータスはうまく変更されました。";"S";"";"T";"N"
"CommissionsImportExportDescription";"コミッション（トランザクション、オーダー）がシステムにより登録されました。";"B";"";"T";"N"
"Affiliate screen";"アフィリエイト スクリーン";"S";"";"T";"N"
"Affiliate panel menu saved";"アフィリエイト パネル メニューが保存されました。";"S";"";"T";"N"
"Error changing default theme";"エラー：　デフォルトテーマの変更に失敗しました。";"S";"";"T";"N"
"Default theme changed";"デフォルトテーマが変更されました。";"S";"";"T";"N"
"Program name and logo saved";"プログラム名とロゴが保存されました。";"S";"";"T";"N"
"Affiliate signup settings saved";"アフィリエイト サインアップ設定が保存されました。";"S";"";"T";"N"
"Banner format successfully saved";"バナーフォーマットはうまく保存されました。";"S";"";"T";"N"
"Cookies settings saved";"クッキー設定が保存されました。";"S";"";"T";"N"
"Symbol";"シンボル";"B";"";"T";"N"
"Precision";"プレシジョン";"B";"";"T";"N"
"Where to display";"表示位置";"B";"";"T";"N"
"Exchange rate";"エクスチェンジレート";"S";"";"T";"N"
"Currency";"通貨";"B";"";"T";"N"
"Fraud protections saved";"フロードプロテクションが保存されました。";"S";"";"T";"N"
"Logging saved";"ロギングが保存されました。";"S";"";"T";"N"
"Parameter names saved";"パラメーター名が保存されました。";"S";"";"T";"N"
"Tracking saved";"トラッキングが保存されました。";"S";"";"T";"N"
"Affiliates successfully paid";"アフィリエイトにうまく支払われました。";"S";"";"T";"N"
"Email";"電子メール";"B";"";"T";"N"
"VAT";"VAT";"S";"";"N";"N"
"To pay";"支払う";"S";"";"T";"N"
"Declined";"中止する";"B";"";"T";"N"
"Minimum payout";"最小ペイアウト";"S";"";"T";"N"
"Payout data";"ペイアウト データ";"B";"";"T";"N"
"N/A";"不詳";"S";"";"T";"N"
"New payout option";"新規ペイアウト オプション";"S";"";"T";"N"
"New payout option %s";"新規ペイアウト オプション %s";"S";"";"T";"N"
"Payout option";"ペイアウト オプション";"B";"";"T";"N"
"Payout history";"ペイアウト履歴";"B";"";"T";"N"
"Date paid";"支払日";"S";"";"T";"N"
"Payees";"受取人";"S";"";"T";"N"
"Total amount";"総合計";"S";"";"T";"N"
"Affiliate note";"アフィリエイトへの連絡事項";"B";"";"T";"N"
"Date";"日付";"B";"";"T";"N"
"Data 1";"データ 1";"B";"";"T";"N"
"Data 2";"データ 2";"B";"";"T";"N"
"Clicks unique";"ユニークなクリック";"S";"";"T";"N"
"Impressions unique";"ユニークなインプレッション";"S";"";"T";"N"
"Table name";"テーブル名";"S";"";"T";"N"
"Records";"レコード";"S";"";"T";"N"
"Total size";"トータルサイズ";"S";"";"T";"N"
"Data size";"日付サイズ";"S";"";"T";"N"
"Index size";"インデックスサイズ";"S";"";"T";"N"
"Transaction";"トランザクション";"B";"";"T";"N"
"Payout status";"ペイアウト ステータス";"B";"";"T";"N"
"Data 3";"データ 3";"B";"";"T";"N"
"Data 4";"データ 4";"B";"";"T";"N"
"Data 5";"データ 5";"B";"";"T";"N"
"Tracked by";"トラックバイ";"B";"";"T";"N"
"Time";"時刻";"B";"";"T";"N"
"Click data 1";"クリック データ 1";"B";"";"T";"N"
"Click data 2";"クリック データ 2";"B";"";"T";"N"
"unpaid";"未払い";"B";"";"T";"N"
"Username must be valid email address";"ユーザー名は有効な電子メールアドレスである必要があります。";"S";"";"T";"N"
"You have to agree with terms & conditions";"お取引条件に同意頂く必要があります。";"B";"";"T";"N"
"is mandatory";"必須項目です。";"B";"";"T";"N"
"Payout settings saved";"ペイアウト設定が保存されました。";"S";"";"T";"N"
"Affiliate details";"アフィリエイト詳細";"B";"";"T";"N"
"Date joined";"参加日";"B";"";"T";"N"
"Date approved";"承認日";"B";"";"T";"N"
"Parent";"上位アフィリエイト";"S";"";"T";"N"
"Firstname";"名";"B";"";"T";"N"
"Lastname";"姓";"B";"";"T";"N"
"Parent ID";"上位 ID";"S";"";"T";"N"
"Parent username";"上位ユーザー名";"S";"";"T";"N"
"Parent first name";"上位者 名";"S";"";"T";"N"
"Parent last name";"上位者 姓";"S";"";"T";"N"
"AffiliatesImportExportDescription";"アフィリエイトデータ：　新規アフィリエイトのシステムへのロードに使用できます。";"B";"";"T";"N"
"Status successfully set to selected url(s)";"ステータスは選択されたURLにうまくセットされました。";"S";"";"T";"N"
"Failed to set status selected url(s)";"選択されたURLへのステータスのセットに失敗しました。";"S";"";"T";"N"
"Commission group";"コミッショングループ";"B";"";"T";"N"
"Selected commission group(s) are changed";"選択されたコミッショングループは変更されました。";"S";"";"T";"N"
"Changes saved";"変更が保存されました。";"S";"";"T";"N"
"Application Name";"Post Affiliate Pro";"S";"";"N";"N"
"New password URL";"新規パスワードのURL";"S";"";"T";"N"
"Request valid until";"リクエスト有効期限";"S";"";"T";"N"
"Request new password";"新規パスワードのリクエスト";"B";"";"T";"N"
"Wrong username/password";"ユーザー名またはパスワードが間違っています。";"S";"";"T";"N"
"Select account";"アカウントの選択";"B";"";"T";"N"
"Authentication failed";"認証に失敗しました。";"S";"";"T";"N"
"User authenticated. Logging in.";"ユーザーは承認されました。ログインしています。";"S";"";"T";"N"
"You entered invalid username";"有効でないユーザー名が入力されました。";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"パスワードのリセットの仕方の説明メールが数分程で届きます。";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"パスワードが変更されました。ログインダイアログに戻りログインして下さい。";"S";"";"T";"N"
"Logout error";"ログアウト エラー";"S";"";"T";"N"
"Logout successful";"うまくログインできました。";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"無効なパスワードリクエストです。パスワードの設定の前に、新しいパスワードを再度リクエストする必要があります。";"S";"";"T";"N"
"User account not approved yet";"ユーザーアカウントはまだ承認されていません。";"S";"";"T";"N"
"Unsupported";"サポートされていません。";"S";"";"T";"N"
"Import file is not defined";"インポートファイルが定義されていません。";"S";"";"T";"N"
"Export data";"エクスポートデータ";"B";"";"T";"N"
"Data was successfully exported to file %s";"データはファイル %s にうまくエクスポートされました。";"S";"";"T";"N"
"File name";"ファイル名";"B";"";"T";"N"
"Modules";"モジュール";"S";"";"T";"N"
"Size";"サイズ";"S";"";"T";"N"
"Could not create account. (%s)";"アカウントが作成できませんでした。 (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"%s ディレクトリはウェブサーバーユーザーが書き込みできません。削除するか書き込み権限をセットして下さい。";"S";"";"T";"N"
"Failed to delete %s filter(s)";"Failed to delete %s filter(s)";"S";"";"N";"N"
"%s filter(s) successfully deleted";"フィルター %s はうまく削除されました。";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"デフォルトメールアカウントのロードに失敗しました。メールアカウント設定をチェックしてみて下さい。";"S";"";"T";"N"
"View name must be unique";"ビューネームはユニークである必要があります。";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"%s における %s の最大の長さは %s です。";"S";"";"T";"N"
"Relation constraint";"リレーション コンストレイント";"S";"";"T";"N"
"must be unique";"ユニークである必要があります。";"S";"";"T";"N"
"Error changing theme";"エラー：　テーマの変更に失敗しました。";"S";"";"T";"N"
"Theme changed";"テーマが変更されました。";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"壁紙 %s の削除に失敗しました。";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";"壁紙 %s はうまく削除されました。";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"壁紙の保存に失敗しました：　エラー %s　";"S";"";"T";"N"
"Wallpaper saved.";"壁紙が保存されました。";"S";"";"T";"N"
"Side bar saved";"サイドバーが保存されました。";"S";"";"T";"N"
"Windows saved";"ウィンドウが保存されました。";"S";"";"T";"N"
"Quick Launch saved";"クイックラウンチが保存されました。";"S";"";"T";"N"
"File does not exist";"ファイルが存在しません。";"S";"";"T";"N"
"File was successfully uploaded";"ファイルはうまくアップロードされました。";"S";"";"T";"N"
"Unsupported gadget";"未サポートのガジェットです。";"S";"";"T";"N"
"Gadget";"ガジェット";"B";"";"T";"N"
"Gadget added";"ガジェットが追加されました。";"S";"";"T";"N"
"Failed to close gadget";"ガジェットのクローズに失敗しました。";"S";"";"T";"N"
"Gadget successfully closed";"ガジェットはうまくクローズされました。";"S";"";"T";"N"
"Docking";"ドッキング";"S";"";"T";"N"
"Gadgets saved";"ガジェットは保存されました。";"S";"";"T";"N"
"Create Account";"アカウント作成";"B";"";"T";"N"
"Create Database";"データベース作成";"B";"";"T";"N"
"Could not create database. %s";"データベースが作成できませんでした。%s";"S";"";"T";"N"
"doesnt exist's";"存在しません。";"S";"";"T";"N"
"Internal error";"内部エラー";"B";"";"T";"N"
"Error during database creation.";"データベース作成中にエラーです。";"S";"";"T";"N"
"OK";"OK";"B";"";"N";"N"
"Failed to read headers of CSF file %s";"CSFファイル%sのヘッダーの読み込みに失敗しました。";"S";"";"T";"N"
"Could not change permissions %s";"パーミッション %s が変更できませんでした。";"S";"";"T";"N"
"Could not open file";"ファイルがオープンできませんでした。";"S";"";"T";"N"
"Could not read file";"ファイルがリードできませんでした。";"S";"";"T";"N"
"Rewind unsupported in this file stream";"このファイルストリームで未サポート";"S";"";"T";"N"
"File %s does not exist.";"ファイル %s は存在しません。";"S";"";"T";"N"
"Failed to read file %s";"ファイル %s がリードできません。";"S";"";"T";"N"
"Could not create directory %s";"ディレクトリ %s が作成できません。";"S";"";"T";"N"
"Level";"レベル";"S";"";"T";"N"
"Message";"メッセージ";"B";"";"T";"N"
"File";"ファイル";"S";"";"T";"N"
"Line";"ライン";"B";"";"T";"N"
"Group ID";"グループ ID";"B";"";"T";"N"
"Log event";"イベントをログする。";"S";"";"T";"N"
"Event(s) are deleted";"イベントは削除されました。";"S";"";"T";"N"
"No event(s) to delete";"イベントは削除されませんでした。";"S";"";"T";"N"
"Debug event(s) are deleted";"デバッグイベントは削除されました。";"S";"";"T";"N"
"No debug event(s) to delete";"デバッグイベントは削除されませんでした。";"S";"";"T";"N"
"Mail Account Name";"メールアカウント名";"S";"";"T";"N"
"From Name";"送信者名";"B";"";"T";"N"
"From Email";"送信元メール";"S";"";"T";"N"
"Use SMTP protocol";"SMTPプロトコルを使用します。";"S";"";"T";"N"
"SMTP Server";"SMTPサーバー";"B";"";"T";"N"
"SMTP Port";"SMTPポート";"B";"";"T";"N"
"SMTP Authentication";"SMTPオーセンティケーション";"S";"";"T";"N"
"Use SSL connection";"SSLコネクションを使用します。";"S";"";"T";"N"
"SMTP Username";"SMTPユーザー名";"S";"";"T";"N"
"Is default mail account";"はデフォルトメールアカウントです。";"S";"";"T";"N"
"Yes";"はい";"B";"";"T";"N"
"No";"いいえ";"B";"";"T";"N"
"Email account test mail";"電子メールアカウントのテストメール";"B";"";"T";"N"
"Default Mail Account";"デフォルトメールアカウント";"S";"";"T";"N"
"Email settings saved";"Eメール設定は保存されました。";"S";"";"T";"N"
"Test mail scheduled, check outbox if it was sent.";"メールスケジュールのテストです。送信されたら送信ボックスをチェックして下さい。";"S";"";"T";"N"
"Failed to restart %s row(s)";"%s 欄のリスタートに失敗しました";"S";"";"T";"N"
"%s row(s) successfully restarted";"%s 欄はうまくリスタートされました。";"S";"";"T";"N"
"To recipients";"宛先";"S";"";"T";"N"
"Mail subject";"メール件名";"S";"";"T";"N"
"Scheduled at";"スケジュール";"S";"";"T";"N"
"Last retry";"最終リトライ";"S";"";"T";"N"
"Retry number";"リトライナンバー";"S";"";"T";"N"
"Error message";"エラーメッセージ";"S";"";"T";"N"
"Account name";"アカウント名";"B";"";"T";"N"
"Server Date";"サーバー日付";"S";"";"T";"N"
"Server Time";"サーバー時刻";"S";"";"T";"N"
"Mail template not defined in database for class %s";"クラス %s のデータベースで、メールテンプレートが定義されていません。";"S";"";"T";"N"
"Recipients empty";"宛先が空欄です。";"S";"";"T";"N"
