"source";"translation";"type";"module";"status";"customer"
"PHP include path";"PHP περιλαμβάνει διαδρομή";"S";"";"T";"N"
"Could not set PHP include path";"Δεν μπόρεσε να οριστεί PHP περιλαμβάνει διαδρομή";"S";"";"T";"N"
"Please configure your PHP so that script is able to change include_path.";"Παρακαλούμε ρυθμίστε το PHP σας έτσι ώστε το χειρόγραφο να μπορεί να αλλάξει περιλαμβάνει_διαδρομή.";"S";"";"T";"N"
"Alternatively you can set include_path directly in your php.ini. include_path=%s";"Εναλλακτικά μπορείτε να ρυθμίσετε περιλαμβάνει_διαδρομή απευθείας στο php.ini. περιλαμβάνει_διαδρομή=%s";"S";"";"T";"N"
"MySQL extension is installed";"MySQL επέκταση εγκαταστάθηκε";"S";"";"T";"N"
"MySQL extension is not installed";"MySQL επέκταση δεν εγκαταστάθηκε";"S";"";"T";"N"
"Please enable MySQL extension. More info http://php.net/mysql";"Παρακλούμε ενεργοποιήστε την επέκταση MySQL . Περισσότερες πληροφορίες http://php.net/mysql";"S";"";"T";"N"
"Please install MySQL version %s or higher. Your current version is %s. More info http://myqsl.net/";"Παρακαλείστε να εγκαταστήσετε την  MySQL έκδοση %s ή υψηλότερη. Η τρέχουσα έκδοσή σας είναι  %s. Περισσότερες πληροφορίες http://myqsl.net/";"S";"";"T";"N"
"Please check system requirements and try again";"Παρακαλείστε να ελέγξετε τις απαιτήσεις συστήματος και προσπαθήστε ξανά";"S";"";"T";"N"
"Welcome";"Καλώς ήρθατε";"B";"";"T";"N"
"You have to specify status of campaign (rstatus field)";"Πρέπει να καθορίσετε την κατάσταση της καμπάνιας (rstatus field)";"S";"";"T";"N"
"Campaigns";"Καμπάνιες ";"B";"";"T";"N"
"Overview";"Επισκόπηση";"B";"";"T";"N"
"Campaigns Manager";"Διαχειριστής Καμπανιών";"S";"";"T";"N"
"Banners";"Banners";"B";"";"N";"N"
"Banners Manager";"Διαχειριστής Banners ";"B";"";"T";"N"
"Affiliates";"Θυγατρικοί";"B";"";"T";"N"
"Affiliates Manager";"Διαχειριστής Θυγατρικών";"S";"";"T";"N"
"DirectLinks Urls";"Άμεσοι Σύνδεσμοι Urls";"S";"";"T";"N"
"Transactions";"Συναλλαγές";"B";"";"T";"N"
"Commissions";"Προμήθειες";"B";"";"T";"N"
"Reports";"Εκθέσεις";"B";"";"T";"N"
"Trends report";"Έκθεση Τάσεων ";"B";"";"T";"N"
"Payouts history";"Ιστορία Πληρωμών";"B";"";"T";"N"
"Payouts by affiliate";"Πληρωμές από θυγατρικούς";"B";"";"T";"N"
"Payouts";"Πληρωμές";"B";"";"T";"N"
"Pay affiliates";"Πληρωμή θυγατρικών";"B";"";"T";"N"
"Communication";"Επικοινωνία";"B";"";"T";"N"
"Send message";"Αποστολή μηνύματος";"S";"";"T";"N"
"Configuration";"Διαμόρφωση";"B";"";"T";"N"
"Tracking settings";"Ρυθμίσεις Παρακολούθησης";"B";"";"T";"N"
"Affiliate panel";"Πίνακας Θυγατρικών";"C";"";"T";"N"
"Tools";"Εργαλεία";"B";"";"T";"N"
"Integration";"Ολοκλήρωση";"B";"";"T";"N"
"Import / Export";"Εισαγωγή / Εξαγωγή";"B";"";"T";"N"
"Event logs";"Αρχεία καταγραφής συμβάντων";"B";"";"T";"N"
"Online users";"Online χρήστες";"B";"";"T";"N"
"Database status";"Κατάσταση Βάσης Δεδομένων";"B";"";"T";"N"
"User cannot be found";"Ο χρήστης δεν μπορεί να βρεθεί";"S";"";"T";"N"
"Email was successfully sent to merchant";"Το email εστάλη επιτυχώς στον έμπορο";"S";"";"T";"N"
"Email notifications saved";"Ειδοποιήσεις Email αποθηκεύτηκαν";"S";"";"T";"N"
"Banner";"Banner";"B";"";"N";"N"
"none active";"μη ενεργό";"S";"";"T";"N"
"per click";"ανά Κλικ";"B";"";"T";"N"
"per sale";"ανά Πώληση";"B";"";"T";"N"
"ID";"Id (Ταυτότητα)";"B";"";"T";"N"
"Name";"Όνομα";"B";"";"T";"N"
"Description";"Περιγραφή";"B";"";"T";"N"
"Status";"Κατάσταση ";"B";"";"T";"N"
"Date created";"Ημερομηνία δημιουργήθηκε";"S";"";"T";"N"
"Actions";"Ενέργειες";"B";"";"T";"N"
"Channel";"Κανάλι";"B";"";"T";"N"
"Failed to save %s field(s)";"Αποτυχία αποθήκευσης  %s πεδίου(ων)";"S";"";"T";"N"
"%s field(s) successfully saved";"%s πεδίου(ων) αποθηκεύτηκε με επιτυχία";"S";"";"T";"N"
"User";"Χρήστης";"B";"";"T";"N"
"Channel name";"Όνομα καναλιού";"S";"";"T";"N"
"Pattern didn't matched the URL, check your pattern";"Το μοτίβο δεν ταίριαξε με το URL, ελέγξτε το μοτίβο σας";"S";"";"T";"N"
"Pattern matched the URL";"Το μοτίβο ταίριαξε με το URL";"S";"";"T";"N"
"Login";"Σύνδεση";"B";"";"T";"N"
"First name";"Όνομα";"B";"";"T";"N"
"Last name";"Επώνυμο";"B";"";"T";"N"
"Referral ID";"Παραπεμπτικό ID";"B";"";"T";"N"
"I agree with terms & conditions";"Συμφωνώ με τους όρους και τις προϋποθέσεις";"B";"";"T";"N"
"Cannot find invoice";"Δεν μπορεί να βρεθεί τιμολόγιο";"S";"";"T";"N"
"Affiliate";"Θυγατρικός";"B";"";"T";"N"
"Date of registration";"Ημερομηνία εγγραφής";"S";"";"T";"N"
"Commission";"Προμήθεια";"B";"";"T";"N"
"Total cost";"Συνολικό κόστος";"B";"";"T";"N"
"Order ID";"ID παραγγελίας";"B";"";"T";"N"
"Product ID";"ID Προϊόντος";"B";"";"T";"N"
"Created";"Δημιουργημένο";"B";"";"T";"N"
"Campaign Name";"Όνομα καμπάνιας";"B";"";"T";"N"
"Type";"Είδος";"B";"";"T";"N"
"Affiliate username";"Όνομα χρήστη θυγατρικού";"S";"";"T";"N"
"Paid";"Πληρωμένο";"B";"";"T";"N"
"Ip";"IP";"S";"";"N";"N"
"Referer";"Παραπομπή";"B";"";"T";"N"
"Recurring commison id";"id επαναλαμβανόμενη προμήθεια ";"S";"";"T";"N"
"Payout history id";"id ιστορικό πληρωμών ";"B";"";"T";"N"
"Click count";"Κάντε κλικ στο υπολογίζω";"S";"";"T";"N"
"First click time";"Πρώτο κλικ χρόνος";"S";"";"T";"N"
"First click referer";"Πρώτο κλικ παραπομπή";"S";"";"T";"N"
"First click ip";"Πρώτο κλικ ip";"S";"";"T";"N"
"First click data 1";"Πρώτο κλικ δεδομένα 1";"S";"";"T";"N"
"First click data 2";"Πρώτο κλικ δεδομένα 2";"S";"";"T";"N"
"Last click time";"Τελευταίο κλικ χρόνος";"S";"";"T";"N"
"Last click referer";"Τελευταίο κλικ παραπομπή";"S";"";"T";"N"
"Last click ip";"Τελευταίο κλικ ip";"S";"";"T";"N"
"Last click data 1";"Τελευταίο κλικ δεδομένα 1";"S";"";"T";"N"
"Last click data 2";"Τελευταίο κλικ δεδομένα 2";"S";"";"T";"N"
"Extra data 1";"Έξτρα δεδομένα 1";"B";"";"T";"N"
"Extra data 2";"Έξτρα δεδομένα 2";"B";"";"T";"N"
"Extra data 3";"Έξτρα δεδομένα 3";"S";"";"T";"N"
"Extra data 4";"Έξτρα δεδομένα 4";"S";"";"T";"N"
"Extra data 5";"Έξτρα δεδομένα 5";"S";"";"T";"N"
"Merchant note";"Σημείωση Εμπόρου";"B";"";"T";"N"
"Banner name";"Όνομα Banner";"B";"";"T";"N"
"Banner preview";"Προεπισκόπηση Banner ";"S";"";"T";"N"
"Campaign";"Καμπάνια";"B";"";"T";"N"
"Target URL";"Στόχος URL";"B";"";"T";"N"
"Banner type";"Τύπος Banner ";"S";"";"T";"N"
"Html data is not defined";"Δεδομένα Html δεν ορίζονται";"S";"";"T";"N"
"File name is not defined";"Όνομα αρχείου δεν ορίζεται";"S";"";"T";"N"
"unknown";"Άγνωστο";"B";"";"T";"N"
"approved";"Εγκρίθηκε";"B";"";"T";"N"
"pending";"Εν αναμονή";"B";"";"T";"N"
"User Id";"Id Χρήστη";"S";"";"T";"N"
"Payment date";"Ημερομηνία πληρωμής";"S";"";"T";"N"
"Username";"Όνομα χρήστη";"B";"";"T";"N"
"Amount";"Ποσό";"B";"";"T";"N"
"Note to affiliate";"Σημείωση για θυγατρικό";"S";"";"T";"N"
"Original currency ID";"ID αρχικού νομίσματος";"S";"";"T";"N"
"Original currency rate";"Τιμή αρχικού νομίσματος";"S";"";"T";"N"
"Original currency value";"Αξία αρχικού νομίσματος";"S";"";"T";"N"
"System note";"Σημείωση συστήματος";"B";"";"T";"N"
"Country code";"Κωδικός Χώρας";"B";"";"T";"N"
"Affiliate first name";"Όνομα θυγατρικού";"S";"";"T";"N"
"Affiliate last name";"Επώνυμο θυγατρικού";"S";"";"T";"N"
"3rd party cookie";"3rd party cookie";"B";"";"N";"N"
"1st party cookie";"1st party cookie";"B";"";"N";"N"
"Flash cookie";"Flash cookie";"B";"";"N";"N"
"Forced parameter";"Αναγκαστική παράμετρο";"B";"";"T";"N"
"IP address";"IP διεύθυνση";"B";"";"T";"N"
"Default affiliate";"Προεπιλογή θυγατρικού";"B";"";"T";"N"
"Url";"URL";"B";"";"N";"N"
"Note";"Σημείωση";"B";"";"T";"N"
"Status does not have allowed value";"Η Κατάσταση δεν έχει επιτρεπόμενη αξία";"S";"";"T";"N"
"Selected username already exists";"Το επιλεγμένο όνομα χρήστη υπάρχει ήδη";"S";"";"T";"N"
"Failed to change status for %s user(s)";"Αποτυχία αλλαγής κατάστασης για %s χρήστη(ες)";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"Η Κατάσταση άλλαξε επιτυχώς για  %s χρήστη(ες)";"S";"";"T";"N"
"Password";"Κωδικός";"B";"";"T";"N"
"Title must be unique";"Ο τίτλος πρέπει να είναι μοναδικός";"S";"";"T";"N"
"Selected parent affiliate does not exist";"Η επιλεγμένη μητρική θυγατρική δεν υπάρχει ";"S";"";"T";"N"
"Failed loading file %s with error: %s";"Αποτυχία φόρτωσης του αρχείου  %s με σφάλμα: %s";"S";"";"T";"N"
"Merchant - New User Signup";"Έμπορος - Εγγραφή Νέου Χρήστη";"B";"";"T";"N"
"New user signed up";"Εγγραφή Νέου χρήστη";"B";"";"T";"N"
"Email subject";"Θέμα email ";"S";"";"T";"N"
"Email text";"Κείμενο email ";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"Έμπορος - Θυγατρικός συμπληρώστε τη φόρμα Επικοινωνήστε μαζί μας ";"B";"";"T";"N"
"Affiliate filled Contact us form";"Θυγατρικός συμπληρώστε τη φόρμα Επικοινωνήστε μαζί μας ";"B";"";"T";"N"
"Merchant - New Sale / Lead";"Έμπορος - Νέα Πώληση /  Υποψήφιος πελάτης";"B";"";"T";"N"
"New sale / lead";"Νέα πώληση / υποψήφιος πελάτης";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"Θυγατρικός - Εγκρίθηκε η εγγραφή Νέου Χρήστη ";"B";"";"T";"N"
", welcome to our affiliate program";", καλώς ήρθατε στο πρόγραμμα θυγατρικών μας";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"Θυγατρικός - Εγγραφή Νέου Χρήστη Πριν την Έγκριση";"B";"";"T";"N"
"Paid amount";"Ποσό πληρωμής";"S";"";"T";"N"
"Paid currency";"Νόμισμα πληρωμής";"S";"";"T";"N"
"Payout method";"Μέθοδος πληρωμής";"B";"";"T";"N"
"Affiliate - On payout";"Θυγατρικός - Σε πληρωμή ";"B";"";"T";"N"
"Your commissions";"Οι προμήθειές σας";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"Θυγατρικός - Νέος Υποθυγατρικός Πώληση / Υποψήφιος πελάτης";"B";"";"T";"N"
"New subaffiliate sale / lead";"Νέος υποθυγατρικός πώληση /  υποψήφιος πελάτης";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"Θυγατρικός - Νέα εγγραφή Υποθυγατρικού ";"B";"";"T";"N"
"New subaffiliate signed up";"Νέος υποθυγατρικός εγγράφηκε ";"B";"";"T";"N"
"VAT percentage";"Ποσοστό ΦΠΑ";"B";"";"T";"N"
"VAT number";"Αριθμός ΦΠΑ";"B";"";"T";"N"
"Registration number";"Αριθμός καταχώρησης";"B";"";"T";"N"
"VAT part";"Μέρος ΦΠΑ";"B";"";"T";"N"
"Payment incl. VAT";"Πληρωμή συμπεριλαμβανομένου ΦΠΑ";"B";"";"T";"N"
"Payment excl. VAT";"Πληρωμή εκτός ΦΠΑ";"B";"";"T";"N"
"Affiliate - On VAT payout";"Θυγατρικός - Σε πληρωμή ΦΠΑ ";"B";"";"T";"N"
"Transaction ID";"ID Συναλλαγή ";"B";"";"T";"N"
"TotalCost";"Συνολικό Κόστος";"S";"";"T";"N"
"Campaign ID";"ID Καμπάνια ";"S";"";"T";"N"
"Referer URL";"Παραπομπή url";"S";"";"T";"N"
"First click - time";"Πρώτο κλικ χρόνος";"S";"";"T";"N"
"First click - referer";"Πρώτο κλικ παραπομπή";"S";"";"T";"N"
"First click - IP";"Πρώτο κλικ ip";"S";"";"T";"N"
"First click - data1";"Πρώτο κλικ δεδομένα 1";"S";"";"T";"N"
"First click - data2";"Πρώτο κλικ δεδομένα 2";"S";"";"T";"N"
"Last click - time";"Τελευταίο κλικ χρόνος";"S";"";"T";"N"
"Last click - referer";"Τελευταίο κλικ παραπομπή";"S";"";"T";"N"
"Last click - IP";"Τελευταίο κλικ ip";"S";"";"T";"N"
"Last click - data1";"Τελευταίο κλικ δεδομένα 1";"S";"";"T";"N"
"Last click - data2";"Τελευταίο κλικ δεδομένα 2";"S";"";"T";"N"
"Transaction data1";"Δεδομένα συναλλαγής 1";"S";"";"T";"N"
"Transaction data2";"Δεδομένα συναλλαγής2";"S";"";"T";"N"
"Transaction data3";"Δεδομένα συναλλαγής3";"S";"";"T";"N"
"Transaction data4";"Δεδομένα συναλλαγής4";"S";"";"T";"N"
"Transaction data5";"Δεδομένα συναλλαγής5";"S";"";"T";"N"
"Note to merchant";"Σημείωση για τον έμπορο";"S";"";"T";"N"
"Original currency";"Αρχικό νόμισμα";"S";"";"T";"N"
"Banner does not exist";"Το Banner δεν υπάρχει";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"Σφάλμα Δίσκου: Άγνωστος τύπος δίνεται για BannerForm._save()";"S";"";"T";"N"
"Banner was saved";"Το Banner αποθηκεύτηκε";"S";"";"T";"N"
"Clicks";"κλικ";"B";"";"T";"N"
"CTR";"CTR";"S";"";"N";"N"
"Order";"Παραγγελία";"B";"";"T";"N"
"BannersImportExportDescription";"Ορισμοί Banners - να σημειώσετε ότι αυτό εισάγει/εξάγει μόνο τους ορισμούς, όχι τις φυσικές εικόνες ή αρχεία";"B";"";"T";"N"
"Campaign does not exist";"Η Καμπάνια δεν υπάρχει";"S";"";"T";"N"
"Campaign capping saved";"Προσαρμογή καμπάνιας αποθηκεύτηκε ";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"Αριθμός συναλλαγών σε 'Ενεργό μέχρι' η εγκυρότητα της καμπάνιας πρέπει να ρυθμιστεί ";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"Λείπουν Από και Προς ημερομηνίες για 'Ενεργό στην περιοχή ημερομηνιών' εγκυρότητα καμπάνιας ";"S";"";"T";"N"
"Commission successfully computed";"Η Προμήθεια υπολογίστηκε επιτυχώς";"S";"";"T";"N"
"User is not valid!";"Ο χρήστης δεν είναι έγκυρος!";"S";"";"T";"N"
"Campaign is not valid!";"Η Καμπάνια δεν είναι έγκυρη!";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"Το είδος της Συναλλαγής δεν είναι έγκυρο ή δεν υπάρχει σε αυτή την καμπάνια!";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"Δεν είναι δυνατή η ομαδική προμήθεια για αυτόν τον χρήστη στην καμπάνια!";"S";"";"T";"N"
"Error getting commission settings!";"Σφάλμα κατά τη λήψη των ρυθμίσεων της προμήθειας!";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"Σφάλμα, για ποσοστό προμηθειών πρέπει να καθορίσετε το Συνολικό κόστος!";"S";"";"T";"N"
"You cannot delete default campaign";"Δεν μπορείτε να διαγράψετε την προεπιλεγμένη καμπάνια ";"S";"";"T";"N"
"Default";"Προεπιλογή";"B";"";"T";"N"
"per sale / lead";"ανά πώληση / υποψήφιος πελάτης";"B";"";"T";"N"
"CampaignsImportExportDescription";"Καμπάνιες και οι ρυθμίσεις των ποσών των προμηθειών ";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"φορτώνει Ομάδες Προμηθειών: το id της καμπάνιας είναι κενό ";"S";"";"T";"N"
"Campaign ID cannot be empty!";"Το ID της Καμπάνιας δεν μπορεί να είναι κενό!";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"Το Id του Τύπου Προμήθειας (Id) δεν μπορεί να είναι κενό!";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"Το Id της Ομαδικής Προμήθειας δεν μπορεί να είναι κενό!";"S";"";"T";"N"
"Commission type does not exist";"Ο τύπος της Προμήθειας δεν υπάρχει ";"S";"";"T";"N"
"Commissions saved successfully";"Οι Προμήθειες αποθηκεύτηκαν επιτυχώς ";"S";"";"T";"N"
"Field 'type' does not exist";"Το πεδίο 'τύπος' δεν υπάρχει ";"S";"";"T";"N"
"Failed to change status";"Απέτυχε να αλλάξει την κατάσταση ";"S";"";"T";"N"
"Status successfully changed";"Η Κατάσταση άλλαξε επιτυχώς ";"S";"";"T";"N"
"CommissionsImportExportDescription";"Προμήθειες (συναλλαγές, παραγγελίες) καταχωρημένες από το σύστημα ";"B";"";"T";"N"
"Affiliate screen";"Οθόνη Θυγατρικού";"S";"";"T";"N"
"Affiliate panel menu saved";"Το μενού του πίνακα του θυγατρικού αποθηκεύτηκε ";"S";"";"T";"N"
"Error changing default theme";"Σφάλμα κατά την αλλαγή προεπιλεγμένου θέματος ";"S";"";"T";"N"
"Default theme changed";"Το προεπιλεγμένο θέμα άλλαξε";"S";"";"T";"N"
"Program name and logo saved";"Το όνομα του προγράμματος και το λογότυπο αποθηκεύτηκαν ";"S";"";"T";"N"
"Affiliate signup settings saved";"Οι ρυθμίσεις εγγραφής του θυγατρικού αποθηκεύτηκαν ";"S";"";"T";"N"
"Banner format successfully saved";"Η μορφή του banner αποθηκεύτηκε επιτυχώς";"S";"";"T";"N"
"Cookies settings saved";"Οι ρυθμίσεις Cookies αποθηκεύτηκαν ";"S";"";"T";"N"
"Symbol";"Σύμβολο";"B";"";"T";"N"
"Precision";"Ακρίβεια";"B";"";"T";"N"
"Where to display";"Που να εμφανιστεί";"B";"";"T";"N"
"Exchange rate";"Συναλλαγματική ισοτιμία";"S";"";"T";"N"
"Currency";"Νόμισμα";"B";"";"T";"N"
"Fraud protections saved";"Προστασίες απάτης αποθηκεύτηκαν  ";"S";"";"T";"N"
"Logging saved";"Καταγραφή αποθηκεύτηκε";"S";"";"T";"N"
"Parameter names saved";"Τα ονόματα παραμέτρων αποθηκεύτηκαν  ";"S";"";"T";"N"
"Tracking saved";"Παρακολούθηση αποθηκεύτηκε ";"S";"";"T";"N"
"Affiliates successfully paid";"Οι Θυγατρικοί πλήρωσαν επιτυχώς ";"S";"";"T";"N"
"Email";"Email";"B";"";"N";"N"
"VAT";"ΦΠΑ";"S";"";"T";"N"
"To pay";"Προς πληρωμή";"S";"";"T";"N"
"Declined";"Απόρριψη";"B";"";"T";"N"
"Minimum payout";"Ελάχιστη πληρωμή";"S";"";"T";"N"
"Payout data";"Δεδομένα πληρωμής ";"B";"";"T";"N"
"N/A";"N/A";"S";"";"N";"N"
"New payout option";"Νέα επιλογή πληρωμής ";"S";"";"T";"N"
"New payout option %s";"Νέα επιλόγή πληρωμής %s";"S";"";"T";"N"
"Payout option";"Επιλογή πληρωμής ";"B";"";"T";"N"
"Payout history";"Ιστορικό πληρωμής ";"B";"";"T";"N"
"Date paid";"Ημερομηνία πληρωμής";"S";"";"T";"N"
"Payees";"δικαιούχοι";"S";"";"T";"N"
"Total amount";"Συνολικό ποσό ";"S";"";"T";"N"
"Affiliate note";"Σημείωση θυγατρικών";"B";"";"T";"N"
"Date";"Ημερονηνία";"B";"";"T";"N"
"Data 1";"Δεδομένα 1";"B";"";"T";"N"
"Data 2";"Δεδομένα 2";"B";"";"T";"N"
"Clicks unique";"Μοναδικά κλικ ";"S";"";"T";"N"
"Impressions unique";"Εμφανίσεις μοναδικό ";"S";"";"T";"N"
"Table name";"Όνομα πίνακα";"S";"";"T";"N"
"Records";"Εγγραφές";"S";"";"T";"N"
"Total size";"Συνολικό μέγεθος";"S";"";"T";"N"
"Data size";"Μέγεθος δεδομένων";"S";"";"T";"N"
"Index size";"Μέγεθος δείκτη";"S";"";"T";"N"
"Transaction";" ID Συναλλαγή";"B";"";"T";"N"
"Payout status";"Κατάσταση πληρωμής";"B";"";"T";"N"
"Data 3";"Δεδομένα 3";"B";"";"T";"N"
"Data 4";"Δεδομένα 4";"B";"";"T";"N"
"Data 5";"Δεδομένα 5";"B";"";"T";"N"
"Tracked by";"Παρακολουθούνται από το ";"B";"";"T";"N"
"Time";"Χρόνος";"B";"";"T";"N"
"Click data 1";"Κλικ δεδομένα 1";"B";"";"T";"N"
"Click data 2";"Κλικ δεδομένα 2";"B";"";"T";"N"
"unpaid";"Ανεξόφλητο";"B";"";"T";"N"
"Username must be valid email address";"Το όνομα χρήστη πρέπει να είναι έγκυρη διεύθυνση email ";"S";"";"T";"N"
"You have to agree with terms & conditions";"Πρέπει να συμφωνείτε με τους όρους και προϋποθέσεις";"B";"";"T";"N"
"is mandatory";"είναι υποχρεωτικό";"B";"";"T";"N"
"Payout settings saved";"Ρυθμίσεις πληρωμής αποθηκεύτηκαν ";"S";"";"T";"N"
"Affiliate details";"Λεπτομέρειες θυγατρικού";"B";"";"T";"N"
"Date joined";"Ημερομηνία σύνδεσης";"B";"";"T";"N"
"Date approved";"Ημερομηνία έγκρισης";"B";"";"T";"N"
"Parent";"Γονικό";"S";"";"T";"N"
"Firstname";"Όνομα";"B";"";"T";"N"
"Lastname";"Επώνυμο";"B";"";"T";"N"
"Parent ID";"ID γονικού";"S";"";"T";"N"
"Parent username";"Όνομα χρήστη γονικού";"S";"";"T";"N"
"Parent first name";"Όνομα γονικού";"S";"";"T";"N"
"Parent last name";"Επώνυμο γονικού";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Δεδομένα θυγατρικού - μπορείτε να τα χρησιμοποιήσετε για να φορτώσετε νέους θυγατρικούς στο σύστημα ";"B";"";"T";"N"
"Status successfully set to selected url(s)";"Η κατάσταση ρυθμίστηκε επιτυχώς στα επιλεγμένα url(s)";"S";"";"T";"N"
"Failed to set status selected url(s)";"Αποτυχία ρύθμισης της κατάστασης επιλεγμένων url(s)";"S";"";"T";"N"
"Commission group";"ομαδική προμήθεια";"B";"";"T";"N"
"Selected commission group(s) are changed";"Η επιλεγμένη ομάδα(ες) προμήθειας άλλαξε";"S";"";"T";"N"
"Changes saved";"Οι αλλαγές αποθηκεύτηκαν ";"S";"";"T";"N"
"Application Name";"Post Θυγατρικό Pro";"S";"";"T";"N"
"New password URL";"Νέος κωδικός URL";"S";"";"T";"N"
"Request valid until";"Αίτηση έγκυρη μέχρι";"S";"";"T";"N"
"Request new password";"Αίτηση Νέου Κωδικού ";"B";"";"T";"N"
"Wrong username/password";"Λάθος όνομα χρήστη/κωδικού ";"S";"";"T";"N"
"Select account";"Επιλέξτε λογαριασμό";"B";"";"T";"N"
"Authentication failed";"Ο έλεγχος ταυτότητας απέτυχε";"S";"";"T";"N"
"User authenticated. Logging in.";"Έλεγχος ταυτότητας χρήστη. Συνδεθείτε.";"S";"";"T";"N"
"You entered invalid username";"Δώσατε άκυρο όνομα χρήστη";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"Μέσα σε λίγα λεπτά θα λάβετε οδηγίες για το πως να επαναφέρετε τον κωδικό πρόσβασής σας.";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Ο κωδικός σας άλλαξε. Επιστρέψτε στο παράθυρο διαλόγου σύνδεσης και συνδεθείτε.";"S";"";"T";"N"
"Logout error";"Σφάλμα αποσύνδεσης.";"S";"";"T";"N"
"Logout successful";"Αποσύνδεση επιτυχής";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Άκυρο αίτημα κωδικού πρόσβασης. Θα πρέπει να ζητηθεί και πάλι νέος κωδικός πριν προσπαθήσετε να ορίσετε κωδικό πρόσβασης.";"S";"";"T";"N"
"User account not approved yet";"Ο λογαριασμός χρήστη δεν έχει εγκριθεί ακόμη";"S";"";"T";"N"
"Unsupported";"Δεν υποστηρίζεται";"S";"";"T";"N"
"Import file is not defined";"Το αρχείο εισαγωγής δεν έχει καθοριστεί";"S";"";"T";"N"
"Export data";"Εξαγωγή δεδομένων";"B";"";"T";"N"
"Data was successfully exported to file %s";" Η εξαγωγή των δεδομένων προς το αρχείο %s έγινε επιτυχώς";"S";"";"T";"N"
"File name";"Όνομα αρχείου";"B";"";"T";"N"
"Modules";"Ενότητες";"S";"";"T";"N"
"Size";"Μέγεθος";"S";"";"T";"N"
"Could not create account. (%s)";"Δεν ήταν δυνατή η δημιουργία λογαριασμού. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Ο Κατάλογος % s δεν είναι εγγράψιμος από τον χρήστη του web server. Παρακαλούμε να αφαιρέσετε ή να ορίσετε δικαιώματα εγγραφής.";"S";"";"T";"N"
