"source";"translation";"type";"module";"status";"customer"
"Campaign";"Kampanje";"B";"";"T";"N"
"Target URL";"Målrettet URL";"B";"";"T";"N"
"Banner type";"Bannertype";"S";"";"T";"N"
"Html data is not defined";"Html data er ikke definert";"S";"";"T";"N"
"File name is not defined";"Filnavn er ikke definert";"S";"";"T";"N"
"unknown";"ukjent";"B";"";"T";"N"
"approved";"godkjent";"B";"";"T";"N"
"pending";"venter";"B";"";"T";"N"
"User Id";"Bruker Id";"S";"";"T";"N"
"Payment date";"Betalingsdato";"S";"";"T";"N"
"Username";"Brukernavn";"B";"";"T";"N"
"Amount";"Beløp";"B";"";"T";"N"
"Note to affiliate";"Merknad til affiliate";"S";"";"T";"N"
"Original currency ID";"Opprinnelig valuta ID";"S";"";"T";"N"
"Original currency rate";"Opprinnelig valutakurs";"S";"";"T";"N"
"Original currency value";"Opprinnelig valutaverdi";"S";"";"T";"N"
"System note";"System merknad";"B";"";"T";"N"
"Country code";"Landskode";"B";"";"T";"N"
"Affiliate first name";"Affiliate's fornavn";"S";"";"T";"N"
"Affiliate last name";"Affiliate's etternavn";"S";"";"T";"N"
"3rd party cookie";"3e part cookie";"B";"";"T";"N"
"1st party cookie";"1e part cookie";"B";"";"T";"N"
"Flash cookie";"Flash cookie";"B";"";"T";"N"
"Forced parameter";"Tvungen parameter";"B";"";"T";"N"
"IP address";"IP adresse";"B";"";"T";"N"
"Default affiliate";"Standard affiliate";"B";"";"T";"N"
"Url";"URL";"B";"";"T";"N"
"Note";"Merknad";"B";"";"T";"N"
"Status does not have allowed value";"Status har ikke tillatt verdi";"S";"";"T";"N"
"Selected username already exists";"Valgt brukernavn finnes allerede";"S";"";"T";"N"
"Failed to change status for %s user(s)";"Feilet å endre status for %s bruker(e)";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"Endring av status for %s bruker(e) vellykket";"S";"";"T";"N"
"Password";"Passord";"B";"";"T";"N"
"Title must be unique";"Tittel må være unik";"S";"";"T";"N"
"Selected parent affiliate does not exist";"Valgt forelder affiliate finnes ikke";"S";"";"T";"N"
"Failed loading file %s with error: %s";"Feilet å laste fil %s med feil: %s";"S";"";"T";"N"
"Merchant - New User Signup";"Grossist - Ny Registrering";"B";"";"T";"N"
"New user signed up";"Ny bruker registrert";"B";"";"T";"N"
"Email subject";"Epost emne";"S";"";"T";"N"
"Email text";"Epost tekst";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"Grossist - Affiliate har sendt inn kontaktskjema";"B";"";"T";"N"
"Affiliate filled Contact us form";"Affiliate fylte inn kontaktskjema";"B";"";"T";"N"
"New sale / lead";"Nytt salg / oppføring";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"Affiliate - Ny Bruker Registrering Godkjent";"B";"";"T";"N"
", welcome to our affiliate program";", velkommen til vårt affiliate program";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"Affiliate - Ny bruker registrering før godkjennelse";"B";"";"T";"N"
"Paid amount";"Betalt beløp";"S";"";"T";"N"
"Paid currency";"Betalingsvaluta";"S";"";"T";"N"
"Payout method";"Utbetalingsmetode";"B";"";"T";"N"
"Affiliate - On payout";"Affiliate - På utbetaling";"B";"";"T";"N"
"Your commissions";"Dine provisjoner";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"Affiliate - Nytt Salg / Oppføring av Subaffiliate (underselger)";"B";"";"T";"N"
"New subaffiliate sale / lead";"Nytt salg / oppføring av under-affiliate (underselger)";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"Affiliate - Ny Subaffiliate Registrering";"B";"";"T";"N"
"New subaffiliate signed up";"Ny under-affiliate (underselger) meldte seg på";"B";"";"T";"N"
"VAT percentage";"MVA prosent";"B";"";"T";"N"
"VAT number";"MVA nummer";"B";"";"T";"N"
"Registration number";"Organisasjonsnummer";"B";"";"T";"N"
"VAT part";"MVA utgjør";"B";"";"T";"N"
"Payment incl. VAT";"Utbetaling inkl. MVA";"B";"";"T";"N"
"Payment excl. VAT";"Utbetaling ekskl. MVA";"B";"";"T";"N"
"Affiliate - On VAT payout";"Affiliate - Ved MVA utbetaling";"B";"";"T";"N"
"Transaction ID";"Transaksjons ID";"B";"";"T";"N"
"TotalCost";"Total Kostnader";"S";"";"T";"N"
"Campaign ID";"Kampanje ID";"S";"";"T";"N"
"First click - time";"Første klikk - tidspunkt";"S";"";"T";"N"
"First click - referer";"Første klikk - refererer";"S";"";"T";"N"
"First click - IP";"Første klikk - IP";"S";"";"T";"N"
"First click - data1";"Første klikk - data1";"S";"";"T";"N"
"First click - data2";"Første klikk - data2";"S";"";"T";"N"
"Last click - time";"Siste klikk - tidspunkt";"S";"";"T";"N"
"Last click - referer";"Siste klikk - refererer";"S";"";"T";"N"
"Last click - IP";"Siste klikk - IP";"S";"";"T";"N"
"Last click - data1";"Siste klikk - data1";"S";"";"T";"N"
"Last click - data2";"Siste klikk - data2";"S";"";"T";"N"
"Transaction data1";"Transaksjon data1";"S";"";"T";"N"
"Transaction data2";"Transaksjon data2";"S";"";"T";"N"
"Transaction data3";"Transaksjon data3";"S";"";"T";"N"
"Transaction data4";"Transaksjon data4";"S";"";"T";"N"
"Transaction data5";"Transaksjon data5";"S";"";"T";"N"
"Note to merchant";"Merknad til grossist";"S";"";"T";"N"
"Original currency";"Opprinnelig valuta";"S";"";"T";"N"
"Banner does not exist";"Banner finnes ikke";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"Serverfeil: Ukjent type gitt for BannerForm._save()";"S";"";"T";"N"
"Banner was saved";"Banner ble lagret";"S";"";"T";"N"
"Clicks";"Klikk";"B";"";"T";"N"
"CTR";"CTR";"S";"";"T";"N"
"Order";"Ordre";"B";"";"T";"N"
"BannersImportExportDescription";"Bannerdefinisjoner – merk at dette kun importerer/eksporterer definisjoner, ikke fysiske bilder eller filer";"B";"";"T";"N"
"Campaign does not exist";"Kampanje finnes ikke";"S";"";"T";"N"
"Campaign capping saved";"Kampanje fullførelse lagret";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"Antall transaksjoner i 'Aktiv inntil' kampanjevaliditet må oppføres";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"Fra og til datoer mangler for 'Aktiv i datoområdet' kampanjevaliditet";"S";"";"T";"N"
"Commission successfully computed";"Provisjon ble avregnet";"S";"";"T";"N"
"User is not valid!";"Bruker er ikke gyldig!";"S";"";"T";"N"
"Campaign is not valid!";"Kampanje er ikke gyldig!";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"Transaksjonstype er ikke gyldig eller finnes ikke i denne kampanjen!";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"Gjenkjenner ikke provisjonsgruppe for denne brukeren i kampanjen!";"S";"";"T";"N"
"Error getting commission settings!";"Feil under mottak av provisjonsinnstillinger!";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"Feil, for prosentprovisjon må du definere Total Ordreverdi";"S";"";"T";"N"
"You cannot delete default campaign";"Du kan ikke slette standard kampanje";"S";"";"T";"N"
"Default";"Standard";"B";"";"T";"N"
"per sale / lead";"per salg / oppføring";"B";"";"T";"N"
"CampaignsImportExportDescription";"Kampanjer og deres innstilling for provisjonsbeløp";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"loadCommissionGroups: campaignId er tom";"S";"";"T";"N"
"Campaign ID cannot be empty!";"Kampanje ID kan ikke være tom!";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"Provisjon TypeID (Id) kan ikke være tom!";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"Provisjonsgruppe ID kan ikke være tom!";"S";"";"T";"N"
"Commission type does not exist";"Provisjonstype finnes ikke";"S";"";"T";"N"
"Commissions saved successfully";"Provisjoner ble lagret";"S";"";"T";"N"
"Field 'type' does not exist";"Felt 'type' finnes ikke";"S";"";"T";"N"
"Failed to change status";"Feilet i å endre status";"S";"";"T";"N"
"Status successfully changed";"Endring av status ble vellykket";"S";"";"T";"N"
"CommissionsImportExportDescription";"Provisjoner (transaksjoner, ordre) registrert av systemet";"B";"";"T";"N"
"Affiliate screen";"Affiliate skjermbilde";"S";"";"T";"N"
"Affiliate panel menu saved";"Affiliate panelmeny lagret";"S";"";"T";"N"
"Error changing default theme";"Feil under endring av standard utseende";"S";"";"T";"N"
"Program name and logo saved";"Programnavn og logo lagret";"S";"";"T";"N"
"Affiliate signup settings saved";"Affiliate påmeldingsinnstillinger er lagret";"S";"";"T";"N"
"Banner format successfully saved";"Bannerformat ble lagret";"S";"";"T";"N"
"Cookies settings saved";"Innstilling for cookies lagret";"S";"";"T";"N"
"Symbol";"Symbol";"B";"";"T";"N"
"Precision";"Presisjon";"B";"";"T";"N"
"Where to display";"Plass for visning";"B";"";"T";"N"
"Exchange rate";"Vekslingsforhold";"S";"";"T";"N"
"Currency";"Valuta";"B";"";"T";"N"
"Fraud protections saved";"Svindelbeskytteklse ble lagret";"S";"";"T";"N"
"Logging saved";"Logging lagret";"S";"";"T";"N"
"Parameter names saved";"Parameternavn lagret";"S";"";"T";"N"
"Tracking saved";"Sporing lagret";"S";"";"T";"N"
"Affiliates successfully paid";"Utført betaling til Affiliater";"S";"";"T";"N"
"Email";"Epost";"B";"";"T";"N"
"VAT";"MVA";"S";"";"T";"N"
"To pay";"Å betale";"S";"";"T";"N"
"Declined";"Avslått";"B";"";"T";"N"
"Minimum payout";"Minimum utbetaling";"S";"";"T";"N"
"Payout data";"Utbetalingsdata";"B";"";"T";"N"
"N/A";"N/A";"S";"";"T";"N"
"New payout option";"Nytt utbetalings alternativ";"S";"";"T";"N"
"New payout option %s";"Nytt utbetalings alternativ %s";"S";"";"T";"N"
"Payout option";"Utbetalings alternativ";"B";"";"T";"N"
"Payout history";"Utbetalingshistorikk";"B";"";"T";"N"
"Date paid";"Betalingsdato";"S";"";"T";"N"
"Payees";"Mottakere";"S";"";"T";"N"
"Total amount";"Totalt beløp";"S";"";"T";"N"
"Affiliate note";"Affiliate merknad";"B";"";"T";"N"
"Date";"Dato";"B";"";"T";"N"
"Data 1";"Data 1";"B";"";"T";"N"
"Data 2";"Data 2";"B";"";"T";"N"
"Clicks unique";"Unike klikk";"S";"";"T";"N"
"Impressions unique";"Unike visninger";"S";"";"T";"N"
"Table name";"Tabellnavn";"S";"";"T";"N"
"Records";"Oppføringer";"S";"";"T";"N"
"Total size";"Total størrelse";"S";"";"T";"N"
"Data size";"Datastørrelse";"S";"";"T";"N"
"Index size";"Index størrelse";"S";"";"T";"N"
"Transaction";"Transaksjon";"B";"";"T";"N"
"Payout status";"Utbetalingsstatus";"B";"";"T";"N"
"Data 3";"Data 3";"B";"";"T";"N"
"Data 4";"Data 4";"B";"";"T";"N"
"Data 5";"Data 5";"B";"";"T";"N"
"Tracked by";"Sporet av";"B";"";"T";"N"
"Time";"Tidspunkt";"B";"";"T";"N"
"Click data 1";"Klikk data 1";"B";"";"T";"N"
"Click data 2";"Klikk data 2";"B";"";"T";"N"
"unpaid";"Ubetalte";"B";"";"T";"N"
"Username must be valid email address";"Brukernavnet må være en gyldig epostadresse";"S";"";"T";"N"
"You have to agree with terms & conditions";"Du må samtykke våre brukervilkår og personvern";"B";"";"T";"N"
"is mandatory";"er påkrevd";"B";"";"T";"N"
"Payout settings saved";"Utbetalingsinnstillinger lagret";"S";"";"T";"N"
"Affiliate details";"Affiliate detaljer";"B";"";"T";"N"
"Date joined";"Påmeldingsdato";"B";"";"T";"N"
"Date approved";"Dato godkjent";"B";"";"T";"N"
"Parent";"Forelder";"S";"";"T";"N"
"Firstname";"Fornavn";"B";"";"T";"N"
"Lastname";"Etternavn";"B";"";"T";"N"
"Parent ID";"Forelder ID";"S";"";"T";"N"
"Parent username";"Forelder brukernavn";"S";"";"T";"N"
"Parent first name";"Forelder fornavn";"S";"";"T";"N"
"Parent last name";"Forelder etternavn";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Affiliaters data – du kan bruke det for å laste nye affiliater til systemet";"B";"";"T";"N"
"Status successfully set to selected url(s)";"Status ble satt til valgte url(s)";"S";"";"T";"N"
"Failed to set status selected url(s)";"Feilet å sette status på valgte url(s)";"S";"";"T";"N"
"Commission group";"Provisjonsgruppe";"B";"";"T";"N"
"Selected commission group(s) are changed";"De valgte provisjonsgruppene er endret";"S";"";"T";"N"
"Changes saved";"Endringer lagret";"S";"";"T";"N"
"Application Name";"Applikasjonsnavn";"S";"";"T";"N"
"New password URL";"Nytt passord URL";"S";"";"T";"N"
"Request valid until";"Forespørsel gyldig til";"S";"";"T";"N"
"Request new password";"Forespørsel etter nytt passord";"B";"";"T";"N"
"Wrong username/password";"Feil brukernavn/passord";"S";"";"T";"N"
"Select account";"Velg konto";"B";"";"T";"N"
"Authentication failed";"Godkjenning feilet";"S";"";"T";"N"
"User authenticated. Logging in.";"Bruker godkjent. Logger inn.";"S";"";"T";"N"
"You entered invalid username";"Du tastet inn et ugyldig brukernavn";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"Innen noen minutter vil du motta en epost med forklaring på hvordan du oppretter passordet.";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Ditt passord ble endret. Gå tilbake til innloggingssiden og logg inn.";"S";"";"T";"N"
"Logout error";"Utlogging feilet";"S";"";"T";"N"
"Logout successful";"Utlogging vellykket";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Ugyldig passord forespørsel. Du må prøve å forespørre passord på nytt.";"S";"";"T";"N"
"User account not approved yet";"Brukerkonto er ikke godkjent ennå";"S";"";"T";"N"
"Unsupported";"Ikke støttet";"S";"";"T";"N"
"Import file is not defined";"Import fil er ikke definert";"S";"";"T";"N"
"Export data";"Eksporter data";"B";"";"T";"N"
"Data was successfully exported to file %s";"Data ble vellykket eksportert til fil %s";"S";"";"T";"N"
"File name";"Filnavn";"B";"";"T";"N"
"Modules";"Moduler";"S";"";"T";"N"
"Size";"Størrelse";"S";"";"T";"N"
"Could not create account. (%s)";"Kunne ikke opprette konto. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Katalog %s er ikke skrivbar av web server bruker. Fjern den eller sett inn skriverettigheter.";"S";"";"T";"N"
"Failed to delete %s filter(s)";"Feilet å slette %s filter/ filtre";"S";"";"T";"N"
"%s filter(s) successfully deleted";"%s filter/ filtre ble slettet";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"Lasting av standard epostkonto feilet. Sjekk epost-innstillingene dine.";"S";"";"T";"N"
"View name must be unique";"Visningsnavn må være unikt";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"Max lengde for %s i %s er %s";"S";"";"T";"N"
"Relation constraint";"Relasjonsavhengig";"S";"";"T";"N"
"must be unique";"må være unik";"S";"";"T";"N"
"Error changing theme";"Feil under endring av utseende";"S";"";"T";"N"
"Theme changed";"Utseende endret";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"Feilet i å slette %s bakgrunnsbilde(r)";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";"%s bakgrunnsbilde(r) ble slettet";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"Feilet i å lagre bakgrunnsbilde med feil %s";"S";"";"T";"N"
"Wallpaper saved.";"Bakgrunnsbilde lagret.";"S";"";"T";"N"
"Side bar saved";"Sidebar lagret";"S";"";"T";"N"
"Windows saved";"Windows lagret";"S";"";"T";"N"
"Quick Launch saved";"Quick Launch lagret";"S";"";"T";"N"
"File does not exist";"Fil finnes ikke";"S";"";"T";"N"
"File was successfully uploaded";"Fil ble lastet opp";"S";"";"T";"N"
"Unsupported gadget";"Gadget er ikke støttet";"S";"";"T";"N"
"Gadget";"Gadget";"B";"";"T";"N"
"Gadget added";"Gadget lagt til";"S";"";"T";"N"
"Failed to close gadget";"Feilet i å lukke gadget";"S";"";"T";"N"
"Gadget successfully closed";"Gadget ble lukket";"S";"";"T";"N"
"Docking";"Docking";"S";"";"T";"N"
"Gadgets saved";"Gadgets ble lagret";"S";"";"T";"N"
"Create Account";"Opprett konto";"B";"";"T";"N"
"Create Database";"Opprett Database";"B";"";"T";"N"
"Could not create database. %s";"Kunne ikke opprette database. %s";"S";"";"T";"N"
"doesnt exist's";"finnes ikke";"S";"";"T";"N"
"Internal error";"Intern feil";"B";"";"T";"N"
"Error during database creation.";"Feil under opprettelse av database.";"S";"";"T";"N"
"OK";"OK";"B";"";"T";"N"
"Failed to read headers of CSF file %s";"Feilet i å lese headers av CSF fil %s";"S";"";"T";"N"
"Could not change permissions %s";"Kunne ikke endre rettigheter %s";"S";"";"T";"N"
"Could not open file";"Kunne ikke åpne fil";"S";"";"T";"N"
"Could not read file";"Kunne ikke lese fil";"S";"";"T";"N"
"Rewind unsupported in this file stream";"Spol tilbake det som ikke er støttet i denne fil streamen";"S";"";"T";"N"
"File %s does not exist.";"Fil %s finnes ikke.";"S";"";"T";"N"
"Failed to read file %s";"Feilet i å lese fil %s";"S";"";"T";"N"
"Could not create directory %s";"Kunne ikke opprette katalog %s";"S";"";"T";"N"
"Level";"Nivå";"S";"";"T";"N"
"Message";"Melding";"B";"";"T";"N"
"File";"Fil";"S";"";"T";"N"
"Line";"Linje";"B";"";"T";"N"
"Group ID";"Gruppe ID";"B";"";"T";"N"
"Log event";"Logg hendelse";"S";"";"T";"N"
"Event(s) are deleted";"Hendelse(r) er slettet";"S";"";"T";"N"
"No event(s) to delete";"Ingen hendelse(r) å slette";"S";"";"T";"N"
"Debug event(s) are deleted";"Feilsøkings hendelse(r) er slettet";"S";"";"T";"N"
"No debug event(s) to delete";"Ingen feilsøkings hendelse(r) å slette";"S";"";"T";"N"
"Mail Account Name";"Navn på Epostkonto";"S";"";"T";"N"
"From Name";"Avsender";"B";"";"T";"N"
"From Email";"Fra Epost";"S";"";"T";"N"
"Use SMTP protocol";"Bruk SMTP protokoll";"S";"";"T";"N"
"SMTP Server";"SMTP server";"B";"";"T";"N"
"SMTP Port";"SMTP port";"B";"";"T";"N"
"SMTP Authentication";"SMTP Godkjenning";"S";"";"T";"N"
"Use SSL connection";"Bruk SSL tilkobling";"S";"";"T";"N"
"SMTP Username";"SMTP Brukernavn";"S";"";"T";"N"
"Is default mail account";"Er standard epostkonto";"S";"";"T";"N"
"Yes";"Ja";"B";"";"T";"N"
"No";"Nei";"B";"";"T";"N"
"Email account test mail";"Epostkonto test epost";"B";"";"T";"N"
"Default Mail Account";"Standard Epostkonto";"S";"";"T";"N"
"Email settings saved";"Epostinnstillinger er lagret";"S";"";"T";"N"
"Test mail scheduled, check outbox if it was sent.";"Test epost klargjort for utsendelse, sjekk utboks om den ble sendt.";"S";"";"T";"N"
"Failed to restart %s row(s)";"Feilet å restarte %s rad(er)";"S";"";"T";"N"
"%s row(s) successfully restarted";"%s rad(er) ble restartet";"S";"";"T";"N"
"To recipients";"Til mottakerne";"S";"";"T";"N"
"Mail subject";"Epostemne";"S";"";"T";"N"
"Scheduled at";"Planlagt til den";"S";"";"T";"N"
"Last retry";"Siste forsøk";"S";"";"T";"N"
"Retry number";"Forsøk nummer på nytt";"S";"";"T";"N"
"Error message";"Feilmelding";"S";"";"T";"N"
"Account name";"Kontonavn";"B";"";"T";"N"
"Server Date";"Serverdato";"S";"";"T";"N"
"Server Time";"Server klokkeslett";"S";"";"T";"N"
"Mail template not defined in database for class %s";"Mail template ikke definert i database for klasse %s";"S";"";"T";"N"
"Recipients empty";"Mottakerliste er tomt";"S";"";"T";"N"
"Body of mail not specified";"Body av epost er ikke spesifisert";"S";"";"T";"N"
"From address is empty";"Fra adresse er tomt";"S";"";"T";"N"
"Failed to init mail headers";"Feilet å påbegynne mail overskrifter";"S";"";"T";"N"
"Email transfer method error";"Epost overføringsmetode feil";"S";"";"T";"N"
"Application Title";"Applikasjonstittel";"S";"";"T";"N"
"Failed to save settings with error %s";"Feilet å lagre innstilling med feil %s";"S";"";"T";"N"
