"source";"translation";"type";"module";"status";"customer"
"Trends report";"Trendi raportti";"B";"";"T";"N"
"Payouts history";"Kotiutetut komissiot, historia";"B";"";"T";"N"
"Payouts by affiliate";"Kotiutetut komissiot kumppaneittain";"B";"";"T";"N"
"Payouts";"Kotiutetut komissiot";"B";"";"T";"N"
"Pay affiliates";"Maksu kumppaneille";"B";"";"T";"N"
"Communication";"Yhteydenpito";"B";"";"T";"N"
"Send message";"Lähetä viesti";"S";"";"T";"N"
"Configuration";"Asetukset";"B";"";"T";"N"
"Tracking settings";"Seuranta asetukset";"B";"";"T";"N"
"Affiliate panel";"Affiliate paneli";"C";"";"T";"N"
"Tools";"Työkalut";"B";"";"T";"N"
"Integration";"Integraatio";"B";"";"T";"N"
"Import / Export";"Tuo / Vie";"B";"";"T";"N"
"Event logs";"Tapahtumaloki";"B";"";"T";"N"
"Online users";"Käyttäjiä online";"B";"";"T";"N"
"Database status";"Tietokannan tila";"B";"";"T";"N"
"User cannot be found";"Käyttäjää ei löydy";"S";"";"T";"N"
"Email was successfully sent to merchant";"Sähköpostisi lähetettiin onnistuneesti kauppiaalle";"S";"";"T";"N"
"Email notifications saved";"Sähköposti ilmoitukset tallennettiin";"S";"";"T";"N"
"Banner";"Bannerit";"B";"";"T";"N"
"none active";"Ei-aktiivinen";"S";"";"T";"N"
"per click";"per Klikkaus";"B";"";"T";"N"
"per sale";"per Myynti";"B";"";"T";"N"
"ID";"ID";"B";"";"N";"N"
"Name";"Nimi";"B";"";"T";"N"
"Description";"Osoite";"B";"";"T";"N"
"Status";"Tila";"B";"";"T";"N"
"Date created";"Luonti päivämäärä";"S";"";"T";"N"
"Actions";"Toimet";"B";"";"T";"N"
"Channel";"Kanava";"B";"";"T";"N"
"Failed to save %s field(s)";"Tallentaminen epäonnistui %s field(s)";"S";"";"T";"N"
"%s field(s) successfully saved";"%s field(s) onnistuneesti tallennettu";"S";"";"T";"N"
"User";"Käyttäjä";"B";"";"T";"N"
"Channel name";"Kanavan nimi";"S";"";"T";"N"
"Pattern didn't matched the URL, check your pattern";"Kuvio ei täsmää URL:n kanssa, tarkista kuviosi";"S";"";"T";"N"
"Pattern matched the URL";"Kuvio täsmää URL:n kanssa";"S";"";"T";"N"
"Login";"Kirjaudu sisään";"B";"";"T";"N"
"First name";"Etunimi";"B";"";"T";"N"
"Last name";"Sukunimi";"B";"";"T";"N"
"Referral ID";"ID tunnus";"B";"";"T";"N"
"I agree with terms & conditions";"Hyväksyn käyttöehdot";"B";"";"T";"N"
"Cannot find invoice";"Laskua ei löydy";"S";"";"T";"N"
"Affiliate";"Affiliate";"B";"";"N";"N"
"Date of registration";"Rekisteröinti päivämäärä";"S";"";"T";"N"
"Commission";"Komissio";"B";"";"T";"N"
"Total cost";"Kokonaiskustannus";"B";"";"T";"N"
"Order ID";"Tilauksen ID";"B";"";"T";"N"
"Product ID";"Tuote ID";"B";"";"T";"N"
"Created";"Luotu";"B";"";"T";"N"
"Campaign Name";"Kampanjan nimi";"B";"";"T";"N"
"Type";"Tyyppi";"B";"";"T";"N"
"Affiliate username";"Affiliate käyttäjätunnus";"S";"";"T";"N"
"Paid";"Maksettu";"B";"";"T";"N"
"Ip";"IP";"S";"";"N";"N"
"Referer";"Viittaa";"B";"";"T";"N"
"Recurring commison id";"Toistuva komissio ID";"S";"";"T";"N"
"Payout history id";"Kotiutetut komissiot, historia ID";"B";"";"T";"N"
"Click count";"Klikkausten lkm.";"S";"";"T";"N"
"First click time";"Ensimmäinen klikkaus aika";"S";"";"T";"N"
"First click referer";"Ensimmäinen klikkaus  viittaus";"S";"";"T";"N"
"First click ip";"Ensimmäinen klikkaus  IP";"S";"";"T";"N"
"First click data 1";"Ensimmäinen klikkaus  data 1";"S";"";"T";"N"
"First click data 2";"Ensimmäinen klikkaus  data 2";"S";"";"T";"N"
"Last click time";"Viimeksi klikattu aika";"S";"";"T";"N"
"Last click referer";"Viimeksi klikattu viittaus";"S";"";"T";"N"
"Last click ip";"Viimeksi klikattu IP";"S";"";"T";"N"
"Last click data 1";"Viimeksi klikattu data 1";"S";"";"T";"N"
"Last click data 2";"Viimeksi klikattu data 2";"S";"";"T";"N"
"Extra data 1";"Extra data 1";"B";"";"N";"N"
"Extra data 2";"Extra data 2";"B";"";"N";"N"
"Extra data 3";"Extra data 3";"S";"";"N";"N"
"Extra data 4";"Extra data 4";"S";"";"N";"N"
"Extra data 5";"Extra data 5";"S";"";"N";"N"
"Merchant note";"Kauppiaan huomautus";"B";"";"T";"N"
"Banner name";"Bannerin nimi";"B";"";"T";"N"
"Banner preview";"Bannerin esikatselu";"S";"";"T";"N"
"Campaign";"Kampanja";"B";"";"T";"N"
"Target URL";"Kohde URL";"B";"";"T";"N"
"Banner type";"Bannerin tyyppi";"S";"";"T";"N"
"Html data is not defined";"Html data ei ole määritelty";"S";"";"T";"N"
"File name is not defined";"Tiedoston nimi ei ole määritelty";"S";"";"T";"N"
"unknown";"Tuntematon";"B";"";"T";"N"
"approved";"Hyväksytty";"B";"";"T";"N"
"pending";"Käsittelyssä";"B";"";"T";"N"
"User Id";"Käyttäjä ID";"S";"";"T";"N"
"Payment date";"Maksu päivä";"S";"";"T";"N"
"Username";"Käyttäjänimi";"B";"";"T";"N"
"Amount";"Määrä";"B";"";"T";"N"
"Note to affiliate";"Huomautus Affiliate:lle";"S";"";"T";"N"
"Original currency ID";"Alkuperäinen valuutta ID";"S";"";"T";"N"
"Original currency rate";"Alkuperäinen valuutta kurssi";"S";"";"T";"N"
"Original currency value";"Hinta alkuperäisessä valuutassa";"S";"";"T";"N"
"System note";"Järjestelmän huomautus";"B";"";"T";"N"
"Country code";"Maa koodi";"B";"";"T";"N"
"Affiliate first name";"Affiliate etunimi";"S";"";"T";"N"
"Affiliate last name";"Affiliate sukunimi";"S";"";"T";"N"
"3rd party cookie";"3rd party cookie";"B";"";"N";"N"
"1st party cookie";"1st party cookie";"B";"";"N";"N"
"Flash cookie";"Flash cookie";"B";"";"N";"N"
"Forced parameter";"Pakotettu parametri";"B";"";"T";"N"
"IP address";"IP osoite";"B";"";"T";"N"
"Default affiliate";"Alkuperäinen affiliate";"B";"";"T";"N"
"Url";"URL";"B";"";"N";"N"
"Note";"Huomautus";"B";"";"T";"N"
"Status does not have allowed value";"Tila ei hyväksy annettua arvoa";"S";"";"T";"N"
"Selected username already exists";"Valittu käyttäjätunnus on jo olemassa";"S";"";"T";"N"
"Failed to change status for %s user(s)";"Tilan vaihto epäonnistui %s user(s)";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"Tilan vaihto onnistui %s user(s)";"S";"";"T";"N"
"Password";"Salasana";"B";"";"T";"N"
"Title must be unique";"Otsikon täytyy olla uniikki";"S";"";"T";"N"
"Selected parent affiliate does not exist";"Valittu parent affiliate ei ole olemassa";"S";"";"T";"N"
"Failed loading file %s with error: %s";"Seuraava tiedoston lataus epäonnistui %s virhe: %s";"S";"";"T";"N"
"Merchant - New User Signup";"Kauppias - Uuden käyttäjän rekisteröinti";"B";"";"T";"N"
"New user signed up";"Uusi käyttäjä rekisteröity";"B";"";"T";"N"
"Email subject";"Sähköpostin aihe";"S";"";"T";"N"
"Email text";"Sähköposti teksti";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"Kauppias - Affiliate täytti yhteydenotto lomakkeen";"B";"";"T";"N"
"Affiliate filled Contact us form";"Affiliate täytti yhteydenotto lomakkeen";"B";"";"T";"N"
"Merchant - New Sale / Lead";"Kauppias - Uusi myynti / Lead";"B";"";"T";"N"
"New sale / lead";"Uusi myynti / lead";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"Affiliate - Uuden käyttäjän rekisteröinti hyväksytty";"B";"";"T";"N"
", welcome to our affiliate program";", tervetuloa affiliate-ohjelmaamme";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"Affiliate - Uuden käyttäjän rekisteröinti ennen hyväksymistä";"B";"";"T";"N"
"Paid amount";"Maksettu summa";"S";"";"T";"N"
"Paid currency";"Maksettu valuutta";"S";"";"T";"N"
"Payout method";"Komission maksumenetelmä";"B";"";"T";"N"
"Affiliate - On payout";"Affiliate - Komissio maksussa";"B";"";"T";"N"
"Your commissions";"Komissiosi";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"Affiliate - Uusi Subaffiliate Myynti / Lead";"B";"";"T";"N"
"New subaffiliate sale / lead";"Uusi subaffiliate myynti / lead";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"Affiliate - Uusi Subaffiliate rekisteröinti";"B";"";"T";"N"
"New subaffiliate signed up";"Uusi subaffiliate rekisteröity";"B";"";"T";"N"
"VAT percentage";"Alv prosentti";"B";"";"T";"N"
"VAT number";"Alv numero";"B";"";"T";"N"
"Registration number";"Rekisteröinti numero";"B";"";"T";"N"
"VAT part";"Alv osa";"B";"";"T";"N"
"Payment incl. VAT";"Maksu sis. Alv";"B";"";"T";"N"
"Payment excl. VAT";"Maksu ei sis. Alv";"B";"";"T";"N"
"Affiliate - On VAT payout";"Affiliate - Alv maksussa";"B";"";"T";"N"
"Transaction ID";"Transaktio ID";"B";"";"T";"N"
"TotalCost";"Kokonaiskustannus";"S";"";"T";"N"
"Campaign ID";"Kampanja ID";"S";"";"T";"N"
"Referer URL";"Referenssi url";"S";"";"T";"N"
"First click - time";"Ensimmäinen klikkaus  - aika";"S";"";"T";"N"
"First click - referer";"Ensimmäinen klikkaus  - referenssi";"S";"";"T";"N"
"First click - IP";"Ensimmäinen klikkaus  - IP";"S";"";"T";"N"
"First click - data1";"Ensimmäinen klikkaus  - data1";"S";"";"T";"N"
"First click - data2";"Ensimmäinen klikkaus  - data2";"S";"";"T";"N"
"Last click - time";"Viimeinen klikkaus - aika";"S";"";"T";"N"
"Last click - referer";"Viimeinen klikkaus - referenssi";"S";"";"T";"N"
"Last click - IP";"Viimeinen klikkaus - IP";"S";"";"T";"N"
"Last click - data1";"Viimeinen klikkaus - data1";"S";"";"T";"N"
"Last click - data2";"Viimeinen klikkaus - data2";"S";"";"T";"N"
"Transaction data1";"Transaktio data1";"S";"";"T";"N"
"Transaction data2";"Transaktio data2";"S";"";"T";"N"
"Transaction data3";"Transaktio data3";"S";"";"T";"N"
"Transaction data4";"Transaktio data4";"S";"";"T";"N"
"Transaction data5";"Transaktio data5";"S";"";"T";"N"
"Note to merchant";"Huomautus kauppiaalle";"S";"";"T";"N"
"Original currency";"Alkuperäinen valuutta";"S";"";"T";"N"
"Banner does not exist";"Banneria ei ole olemassa";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"Serveri virhe: Tuntematon banneri tyyppi._save()";"S";"";"T";"N"
"Banner was saved";"Banneri tallennettiin onnistuneesti";"S";"";"T";"N"
"Clicks";"clicks";"B";"";"T";"N"
"CTR";"CTR";"S";"";"N";"N"
"Order";"Tilaus";"B";"";"T";"N"
"BannersImportExportDescription";"Bannerin määritelmät - Huom. Tämä tuo / vie vain bannerin määritelmät, ei fyysistä banneria tai tiedostoa";"B";"";"T";"N"
"Campaign does not exist";"Kampanja ei ole olemassa";"S";"";"T";"N"
"Campaign capping saved";"Kampanjan rajaaminen tallennettu";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"Transaktioiden lukumäärä 'Aktiivinen kunnes' kampanjan voimassaoloaika pitää asettaa";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"Aktiivisen ajanjakson' aloitus- ja lopetus päivämäärät puuttuvat kampanjan voimassaoloajasta";"S";"";"T";"N"
"Commission successfully computed";"Komissio laskettu onnistuneesti";"S";"";"T";"N"
"User is not valid!";"Käyttäjä ei ole voimassa!";"S";"";"T";"N"
"Campaign is not valid!";"Kampanja ei ole voimassa!";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"Maksuvaihtoehto ei ole voimassa tai se ei ole olemassa tässä kampanjassa!";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"Ei voi tunnistaa komissio ryhmää tälle käyttäjälle tässä kampanjassa!";"S";"";"T";"N"
"Error getting commission settings!";"Virhe kommissio asetuksissa!";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"Virhe, sinun täytyy määrittää kokonaiskustannukset komissio prosenteille!";"S";"";"T";"N"
"You cannot delete default campaign";"Et voi poistaa oletus kampanjaa";"S";"";"T";"N"
"Default";"Oletus";"B";"";"T";"N"
"per sale / lead";"per myynti / lead";"B";"";"T";"N"
"CampaignsImportExportDescription";"Kampanjat ja niiden komissioiden määrien asetukset";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"lataaKomissioRyhmä: kampanjaID on tyhjä";"S";"";"T";"N"
"Campaign ID cannot be empty!";"Sinun täytyy antaa kampanja ID!";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"Sinun täytyy antaa Komissio TyyppiID (ID) ";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"Sinun täytyy antaa KomissioRyhmäID!";"S";"";"T";"N"
"Commission type does not exist";"Komissio tyyppi ei ole olemass";"S";"";"T";"N"
"Commissions saved successfully";"Komissiot tallennettiin onnistuneesti";"S";"";"T";"N"
"Field 'type' does not exist";"Kenttä 'tyyppi' ei ole olemassa";"S";"";"T";"N"
"Failed to change status";"Tilan muuttaminen ei onnistunut";"S";"";"T";"N"
"Status successfully changed";"Tila muutettiin onnistuneesti";"S";"";"T";"N"
"CommissionsImportExportDescription";"Komissiot (Transaktios, tilaukset) rekisteröity järjestelmään";"B";"";"T";"N"
"Affiliate screen";"Affiliate ruutu";"S";"";"T";"N"
"Affiliate panel menu saved";"Affiliate paneeli valikko tallennettu";"S";"";"T";"N"
"Error changing default theme";"Vihre oletus teeman vaihdossa";"S";"";"T";"N"
"Default theme changed";"Oletus teema vaihdettu";"S";"";"T";"N"
"Program name and logo saved";"Ohjelman nimi ja logo tallennettu";"S";"";"T";"N"
"Affiliate signup settings saved";"Affiliate rekisteröinti asetukset tallennettu";"S";"";"T";"N"
"Banner format successfully saved";"Banneri tyyli tallennettiin onnistuneesti format successfully saved";"S";"";"T";"N"
"Cookies settings saved";"Cookies asetukset tallennettu";"S";"";"T";"N"
"Symbol";"Symboli";"B";"";"T";"N"
"Precision";"Tarkkuus";"B";"";"T";"N"
"Where to display";"Näyttöön";"B";"";"T";"N"
"Exchange rate";"Valuuttakurssi";"S";"";"T";"N"
"Currency";"Valuutta";"B";"";"T";"N"
"Fraud protections saved";"Petos suojaukset tallennettu";"S";"";"T";"N"
"Logging saved";"Sisäänkirjautuminen tallennettu";"S";"";"T";"N"
"Parameter names saved";"Parametrien nimet tallennettu";"S";"";"T";"N"
"Tracking saved";"Seuranta tallennettu";"S";"";"T";"N"
"Affiliates successfully paid";"Affiliates onnistuneesti maksettu";"S";"";"T";"N"
"Email";"Sähköposti";"B";"";"T";"N"
"VAT";"VAT";"S";"";"N";"N"
"To pay";"Maksa";"S";"";"T";"N"
"Declined";"Hylätty";"B";"";"T";"N"
"Minimum payout";"Minimi maksu";"S";"";"T";"N"
"Payout data";"Komissioiden kotiutus data";"B";"";"T";"N"
"N/A";"N/A";"S";"";"N";"N"
"New payout option";"Uusi komissioiden kotiutus vaihtoehto";"S";"";"T";"N"
"New payout option %s";"Uusi komissioiden kotiutus vaihtoehto %s";"S";"";"T";"N"
"Payout option";"Komissioiden kotiutus vaihtoehto";"B";"";"T";"N"
"Payout history";"Komissioiden kotiutus historia";"B";"";"T";"N"
"Date paid";"Maksu pvm";"S";"";"T";"N"
"Payees";"Maksunsaajille";"S";"";"T";"N"
"Total amount";"Yhteensä";"S";"";"T";"N"
"Affiliate note";"Affiliate huomautus";"B";"";"T";"N"
"Date";"Päivämäärä";"B";"";"T";"N"
"Data 1";"Data 1";"B";"";"N";"N"
"Data 2";"Data 2";"B";"";"N";"N"
"Clicks unique";"Pelkästään klikkauksia";"S";"";"T";"N"
"Impressions unique";"Pelkästään tulostuksia";"S";"";"T";"N"
"Table name";"Taulukon nimi";"S";"";"T";"N"
"Records";"Arkisto";"S";"";"T";"N"
"Total size";"Koko yhteensä";"S";"";"T";"N"
"Data size";"Datan koko";"S";"";"T";"N"
"Index size";"Indeksin koko";"S";"";"T";"N"
"Transaction";"Transaktio";"B";"";"T";"N"
"Payout status";"Komissioiden kotiutusten tila";"B";"";"T";"N"
"Data 3";"Data 3";"B";"";"N";"N"
"Data 4";"Data 4";"B";"";"N";"N"
"Data 5";"Data 5";"B";"";"N";"N"
"Tracked by";"Seurataan";"B";"";"T";"N"
"Time";"Aika";"B";"";"T";"N"
"Click data 1";"Klikkaa data 1";"B";"";"T";"N"
"Click data 2";"Klikkaa data 2";"B";"";"T";"N"
"unpaid";"Maksamaton";"B";"";"T";"N"
"Username must be valid email address";"Käyttäjänimen täytyy olla voimassa sähköpostiosoite";"S";"";"T";"N"
"You have to agree with terms & conditions";"Sinun täytyy hyväksyä käyttöehdot";"B";"";"T";"N"
"is mandatory";"pakollista";"B";"";"T";"N"
"Payout settings saved";"Komissioiden kotiutus asetukset tallennettu";"S";"";"T";"N"
"Affiliate details";"Affiliate yksityiskohdat";"B";"";"T";"N"
"Date joined";"Liittymis päivämäärä";"B";"";"T";"N"
"Date approved";"Hyväksymis päivämäärä";"B";"";"T";"N"
"Parent";"Parent";"S";"";"N";"N"
"Firstname";"Etunimi";"B";"";"T";"N"
"Lastname";"Sukunimi";"B";"";"T";"N"
"Parent ID";"Parent ID";"S";"";"N";"N"
"Parent username";"Parent käyttäjätunnus";"S";"";"T";"N"
"Parent first name";"Parent etunimi";"S";"";"T";"N"
"Parent last name";"Parent sukunimi";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Affiliates data - voit käyttää sitä ladataksesi ";"B";"";"T";"N"
"Status successfully set to selected url(s)";"Tila päivitettiin onnistuneesti seuraaville url(s)";"S";"";"T";"N"
"Failed to set status selected url(s)";"Tilan muuttaminen ei onnistunut seuraaville url(s)";"S";"";"T";"N"
"Commission group";"Komissio ryhmä";"B";"";"T";"N"
"Selected commission group(s) are changed";"Valitut komissio ryhmät muutettiin onnistuneesti";"S";"";"T";"N"
"Changes saved";"Muutokset tallennettu";"S";"";"T";"N"
"Application Name";"Post Affiliate Pro";"S";"";"N";"N"
"New password URL";"Uusi salasana URL";"S";"";"T";"N"
"Request valid until";"Pyyntö voimassa seuraavan päivämäärään asti";"S";"";"T";"N"
"Request new password";"Pyydä uusi salasana";"B";"";"T";"N"
"Wrong username/password";"Väärä käyttäjätunnus/salasana";"S";"";"T";"N"
"Select account";"Valitse tili";"B";"";"T";"N"
"Authentication failed";"Varmennus epäonnistui";"S";"";"T";"N"
"User authenticated. Logging in.";"Käyttäjä varmennettu. Kirjaudu sisään.";"S";"";"T";"N"
"You entered invalid username";"Annoit virheellisen käyttäjätunnuksen";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"Muutaman minuutin kuluessa saat ohjeet salasanasi vaihtamiseksi.";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Salasanasi on vaihdettu. Palaa takaisin sisääkirjautumiseen ja anna uusi salasanasi.";"S";"";"T";"N"
"Logout error";"Virhe uloskirjautumisessa";"S";"";"T";"N"
"Logout successful";"Kijautuminen onnistui";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Virheellinen salasana. Sinun täytyy pyytä uusi salasana ennen kuin yrität muuttaa salasanaasi.";"S";"";"T";"N"
"User account not approved yet";"Käyttäjätiliä ei ole vielä hyväksytty";"S";"";"T";"N"
"Unsupported";"Ei-tuettu";"S";"";"T";"N"
"Import file is not defined";"Tuotavaa tiedostoa ei ole määritelty";"S";"";"T";"N"
"Export data";"Vie tiedot";"B";"";"T";"N"
"Data was successfully exported to file %s";"Data ladattiin onnistuneesti tiedostoon %s";"S";"";"T";"N"
"File name";"Tiedoston nimi";"B";"";"T";"N"
"Modules";"Moduulit";"S";"";"T";"N"
"Size";"Koko";"S";"";"T";"N"
"Could not create account. (%s)";"Tiliä ei voitu luoda. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Hakemisto %s ei ole muokattavissa tällä serverillä. Ole hyvä ja poista se tai tarkista asetukset.";"S";"";"T";"N"
"Failed to delete %s filter(s)";"Filttereiden poistaminen epäonnistui %s ";"S";"";"T";"N"
"%s filter(s) successfully deleted";"%s Fillerit poistettiin onnistuneesti";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"Sähköpostiosoitteesi oletus asetusten palauttaminen ei onnistunut. Tarkista sähköpostisi asetukset.";"S";"";"T";"N"
"View name must be unique";"Näytettävän nimen täytyy olla uniikki";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"Maksimi pituus %s on %s is %s";"S";"";"T";"N"
"Relation constraint";"Liittyy rajoitus";"S";"";"T";"N"
"must be unique";"täytyy olla uniikki";"S";"";"T";"N"
"Error changing theme";"Virhe teemaa vaihdettaessa";"S";"";"T";"N"
"Theme changed";"Teema vaihdettu";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"Taustakuvan poistaminen epäonnistui %s";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";"%s taustakuva vaihdettiin onnistuneesti";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"Taustakuvan tallentaminen epäonnistui, virhe %s";"S";"";"T";"N"
"Wallpaper saved.";"Taustakuva tallennettu.";"S";"";"T";"N"
"Side bar saved";"Sivu palkki tallennettu";"S";"";"T";"N"
"Windows saved";"Ikkuna tallennettu";"S";"";"T";"N"
"Quick Launch saved";"Pika aloitus tallennettu";"S";"";"T";"N"
"File does not exist";"Tiedostoa ei ole olemassa";"S";"";"T";"N"
"File was successfully uploaded";"Tiedosto ladattiin onnistuneesti";"S";"";"T";"N"
"Unsupported gadget";"Ei tuettu laite";"S";"";"T";"N"
"Gadget";"Laite";"B";"";"T";"N"
"Gadget added";"Laite lisätty";"S";"";"T";"N"
"Failed to close gadget";"Laitteen sulkeminen epäonnistui";"S";"";"T";"N"
"Gadget successfully closed";"Laite suljettiin onnistuneesti";"S";"";"T";"N"
"Docking";"Telakka";"S";"";"T";"N"
"Gadgets saved";"Laitteet tallennettu";"S";"";"T";"N"
"Create Account";"Luo tili";"B";"";"T";"N"
"Create Database";"Luo Tietokanta";"B";"";"T";"N"
"Could not create database. %s";"Tietokantaa ei voitu luoda. %s";"S";"";"T";"N"
"doesnt exist's";"ei ole olemassa";"S";"";"T";"N"
"Internal error";"Sisäinen virhe";"B";"";"T";"N"
"Error during database creation.";"Virhe tietokannan luonnissa";"S";"";"T";"N"
"OK";"OK";"B";"";"N";"N"
"Failed to read headers of CSF file %s";"Otsikoiden lukeminen  CSF tieostossa %s ei onnistunut";"S";"";"T";"N"
"Could not change permissions %s";"Ei voitu muuttaa oikeuksia %s";"S";"";"T";"N"
"Could not open file";"Tiedoston avaaminen ei onnistunut";"S";"";"T";"N"
"Could not read file";"Tiedostoa ei voi lukea";"S";"";"T";"N"
"Rewind unsupported in this file stream";"Peruuta ei tuetut tiedostot";"S";"";"T";"N"
"File %s does not exist.";"Tiedosto %s ei ole olemassa.";"S";"";"T";"N"
"Failed to read file %s";"Tiedoston %s lukeminen epäonnistui";"S";"";"T";"N"
"Could not create directory %s";"Hakemistoa ei voitu luoda %s";"S";"";"T";"N"
"Level";"Taso";"S";"";"T";"N"
"Message";"Viesti";"B";"";"T";"N"
"File";"Tiedosto";"S";"";"T";"N"
"Line";"Linja";"B";"";"T";"N"
"Group ID";"Ryhmä ID";"B";"";"T";"N"
"Log event";"Kirjaa tapahtuma";"S";"";"T";"N"
"Event(s) are deleted";"Tapahtuma(t) on poistettu";"S";"";"T";"N"
"No event(s) to delete";"Ei poistettavaa tapahtumaa";"S";"";"T";"N"
"Debug event(s) are deleted";"Debug tapahtumat poistettu";"S";"";"T";"N"
"No debug event(s) to delete";"Ei poistettavia debug tapahtumia ";"S";"";"T";"N"
